time,edr_raw,edr_debiased
2024-05-09 02:50:42,1.1545303434267246e-12,1.0128701325025025e-12
2024-05-09 04:24:57,1.1461228998053416e-12,1.005494277391131e-12
2024-05-09 05:59:12,1.175996351104399e-12,1.031702273350575e-12
2024-05-09 07:33:27,1.1600617383707518e-12,1.0177228284595888e-12
2024-05-09 09:07:57,1.1915769897811979e-12,1.0453711765984563e-12
2024-05-09 10:42:12,1.2561501813669079e-12,1.1020212746144194e-12
2024-05-09 12:16:12,1.296285773791598e-12,1.1372322528695288e-12
2024-05-09 13:50:12,1.2796612115006125e-12,1.1226475148361491e-12
2024-05-09 15:24:27,1.2674152296894631e-12,1.1119041079691912e-12
2024-05-09 16:58:57,1.1987531871915898e-12,1.0516668587027086e-12
2024-05-09 18:33:27,1.2585455523190384e-12,1.1041227349246577e-12
2024-05-09 20:07:57,1.2657835084401488e-12,1.1104725979812468e-12
2024-05-09 21:42:12,1.2375607587598866e-12,1.0857127634987792e-12
2024-05-09 23:16:12,1.1905062261147232e-12,1.0444317950196906e-12
2024-05-10 00:50:12,1.2308278245088632e-12,1.0798059564184875e-12
2024-05-10 02:24:27,1.327657164291671e-12,1.1647543917492102e-12
2024-05-10 03:58:42,1.2856129615586074e-12,1.1278689885758263e-12
2024-05-10 05:32:57,1.3134513522759115e-12,1.1522916247196307e-12
2024-05-10 07:07:12,1.3287149595071129e-12,1.1656823960984464e-12
2024-05-10 08:41:27,1.3836016642136485e-12,1.2138345336193454e-12
2024-05-10 10:15:42,1.4140171009141394e-12,1.2405180136823387e-12
2024-05-10 11:49:42,1.4479498438580751e-12,1.2702872285301587e-12
2024-05-10 13:23:57,1.4550432266532247e-12,1.276510257324958e-12
2024-05-10 14:58:12,1.4322341311265233e-12,1.2564998247365673e-12
2024-05-10 16:32:27,1.3749332321173537e-12,1.2062297131692364e-12
2024-05-10 18:06:57,1.8847091157908373e-12,1.6534563883126709e-12
2024-05-10 19:41:27,2.44292312338597e-12,2.1431778573556536e-12
2024-05-10 21:15:42,3.2694617533344966e-12,2.868300671494609e-12
2024-05-10 22:49:42,4.7955829361180225e-12,4.207167660501496e-12
2024-05-11 00:23:57,3.614435801555012e-12,3.1709466018683e-12
2024-05-11 01:58:12,4.9389271713148714e-12,4.332923640258919e-12
2024-05-11 03:32:12,5.6980610581567245e-12,4.998912234608452e-12
2024-05-11 05:06:27,4.841652341180037e-12,4.247584375986839e-12
2024-05-11 06:40:57,4.927502141772287e-12,4.322900455288053e-12
2024-05-11 08:15:12,4.8734853019695726e-12,4.275511450746214e-12
2024-05-11 09:49:27,4.722937451841543e-12,4.143435735477824e-12
2024-05-11 11:23:42,4.365974613553267e-12,3.830272032701169e-12
2024-05-11 12:57:42,3.806238296596188e-12,3.3392150407817865e-12
2024-05-11 14:31:57,3.992432089828135e-12,3.502562962381003e-12
2024-05-11 16:06:12,3.135591366194291e-12,2.750856104071278e-12
2024-05-11 17:40:27,2.8146643201664397e-12,2.469306622514064e-12
2024-05-11 19:14:57,2.422338892139147e-12,2.125119299476135e-12
2024-05-11 20:49:12,2.2727793714015434e-12,1.9939106461488513e-12
2024-05-11 22:23:12,1.8350798150121574e-12,1.6099165742732155e-12
2024-05-11 23:57:27,1.5891043647085105e-12,1.3941221706354996e-12
2024-05-12 01:31:42,1.5979369387809471e-12,1.4018709929354264e-12
2024-05-12 03:05:42,1.6308742651033514e-12,1.4307669282102268e-12
2024-05-12 04:39:57,1.5431488011617615e-12,1.3538053283767954e-12
2024-05-12 06:14:12,1.510168023586754e-12,1.3248712732931632e-12
2024-05-12 07:48:27,1.3573585503330056e-12,1.1908114347593613e-12
2024-05-12 09:22:57,1.393550841108946e-12,1.2225629522162278e-12
