time,acc_effective,pod_raw,pod_debiased
2001-04-07 23:35:47,4.24252452305333e-12,5.489580939196946e-12,4.19309032302902e-12
2001-04-08 01:09:02,4.2800800947444536e-12,5.467054499271721e-12,4.1758840192493774e-12
2001-04-08 02:42:17,4.155916076509667e-12,5.452434220924979e-12,4.1647166554132805e-12
2001-04-08 04:15:32,4.136471292076201e-12,5.387716597851249e-12,4.115283585376501e-12
2001-04-08 05:49:02,4.093201485921038e-12,5.221548613237962e-12,3.988359986654385e-12
2001-04-08 07:22:17,4.0857814509309676e-12,5.315521764730555e-12,4.060139220171939e-12
2001-04-08 08:55:17,4.061917331446647e-12,5.449481421493985e-12,4.162461227383877e-12
2001-04-08 10:28:32,4.089034952307607e-12,5.801120085071969e-12,4.431052344589883e-12
2001-04-08 12:01:47,4.27223729548774e-12,5.403173921317526e-12,4.127090306903018e-12
2001-04-08 13:35:02,4.202165388021639e-12,5.554055185742059e-12,4.242337495493964e-12
2001-04-08 15:08:32,4.566129915110172e-12,5.85363333369883e-12,4.471163383499224e-12
2001-04-08 16:41:47,4.4841106460377474e-12,5.9048838704031526e-12,4.510309928906819e-12
2001-04-08 18:15:02,4.278577696264191e-12,5.541389300039297e-12,4.2326629495930865e-12
2001-04-08 19:48:17,4.1618674560204334e-12,5.683871896027818e-12,4.341495008188604e-12
2001-04-08 21:21:32,4.621275299019144e-12,5.9044770593242535e-12,4.5099991956072964e-12
