time,edr_raw,edr_debiased
2001-04-17 12:01:47,2.7792310482440812e-12,2.2308822731051404e-12
2001-04-17 13:35:02,2.6905116243516876e-12,2.1596673987006935e-12
2001-04-17 15:08:17,2.927515212908633e-12,2.349909625847675e-12
2001-04-17 16:41:32,2.5309860091399694e-12,2.0316165598519907e-12
2001-04-17 18:14:47,2.7908315473625377e-12,2.2401939666611283e-12
2001-04-17 19:48:02,2.4334193757650786e-12,1.9533000510535916e-12
2001-04-17 21:21:17,2.8168675074208478e-12,2.261092971007692e-12
2001-04-17 22:54:17,2.709308690382242e-12,2.1747557597135156e-12
2001-04-18 00:27:32,3.0970693423295638e-12,2.4860103296361963e-12
2001-04-18 02:00:47,3.3799816251592456e-12,2.713103358482143e-12
2001-04-18 03:33:47,3.940478512922255e-12,3.163012901566409e-12
2001-04-18 05:07:02,4.793301733833635e-12,3.847572109706249e-12
2001-04-18 06:40:17,5.166035253372054e-12,4.1467644355316625e-12
2001-04-18 08:13:32,4.6862365003033184e-12,3.761631096741692e-12
2001-04-18 09:46:47,3.4030116731354733e-12,2.731589524219025e-12
2001-04-18 11:20:02,4.182119951259711e-12,3.356977919903134e-12
2001-04-18 12:53:17,3.777109035938685e-12,3.031876603848604e-12
2001-04-18 14:26:32,3.4810991526034893e-12,2.7942701616589096e-12
2001-04-18 15:59:47,3.4213566788760104e-12,2.746315017492581e-12
2001-04-18 17:32:47,2.7973764583551154e-12,2.245447551432937e-12
2001-04-18 19:06:02,3.2246804171675275e-12,2.5884434414452236e-12
2001-04-18 20:39:17,2.9474531554755937e-12,2.365913765792399e-12
2001-04-18 22:12:32,2.807162376204521e-12,2.2533026848411847e-12
2001-04-18 23:45:47,2.948554541985434e-12,2.3667978461721833e-12
2001-04-19 01:18:47,3.1573913811965046e-12,2.5344306893867248e-12
2001-04-19 02:51:47,3.115432209768571e-12,2.5007501604534085e-12
2001-04-19 04:25:02,3.2488065755046975e-12,2.6078094524094887e-12
2001-04-19 05:58:32,3.0188467124789795e-12,2.423221207299791e-12
2001-04-19 07:31:47,2.993390745362442e-12,2.402787761933343e-12
2001-04-19 09:05:02,2.840629164835773e-12,2.280166397932757e-12
2001-04-19 10:38:17,2.7448913219232734e-12,2.2033178549684142e-12
2001-04-19 12:11:17,2.7689621001990322e-12,2.2226394124866928e-12
2001-04-19 13:44:32,2.752914044831739e-12,2.2097576759145127e-12
2001-04-19 15:17:47,2.575247780058685e-12,2.067145380020141e-12
2001-04-19 16:50:47,2.5768423721535434e-12,2.068425355371417e-12
2001-04-19 18:24:02,2.7262215073648916e-12,2.1883316384151812e-12
2001-04-19 19:57:32,2.4910334675696233e-12,1.999546748020012e-12
2001-04-19 21:30:47,2.5315296965523617e-12,2.032052976468444e-12
2001-04-19 23:03:47,2.711933974206274e-12,2.1768630689092024e-12
2001-04-20 00:37:02,2.6487308633148854e-12,2.1261300793717614e-12
2001-04-20 02:10:17,2.7877026481057235e-12,2.237682406533456e-12
2001-04-20 03:43:17,2.96651404497413e-12,2.3812138972869602e-12
2001-04-20 05:16:32,2.8879053697922503e-12,2.3181148972645142e-12
2001-04-20 06:49:47,2.9494117621176954e-12,2.3674859347707977e-12
2001-04-20 08:23:02,2.9029510351042754e-12,2.330192017679845e-12
2001-04-20 09:56:17,2.588087339859988e-12,2.077451664693125e-12
2001-04-20 11:29:32,3.2134960257550932e-12,2.5794657565732756e-12
2001-04-20 13:02:47,2.9987645164141054e-12,2.407101275409114e-12
2001-04-20 14:36:02,2.9759322809135275e-12,2.388773893284557e-12
2001-04-20 16:09:17,2.694906744831375e-12,2.163195351647423e-12
2001-04-20 17:42:17,2.5764696450873316e-12,2.0681261682256616e-12
2001-04-20 19:15:32,2.631899367684133e-12,2.112619477129384e-12
2001-04-20 20:48:47,2.8207487799444408e-12,2.264208459399866e-12
2001-04-20 22:22:02,2.776883981262867e-12,2.2289982879195657e-12
2001-04-20 23:55:17,2.5991907829993103e-12,2.086364372575255e-12
2001-04-21 01:28:17,2.923358565448925e-12,2.3465730946372636e-12
2001-04-21 03:01:17,2.8722825890621922e-12,2.3055745276506547e-12
2001-04-21 04:34:32,2.9077210660862273e-12,2.3340209104113515e-12
