time,edr_raw,edr_debiased
2001-10-01 16:17:17,7.1234421415039805e-12,5.458788420640399e-12
2001-10-01 17:50:17,6.610006832459137e-12,5.065336117092921e-12
2001-10-01 19:23:32,6.435051610679904e-12,4.9312656045783895e-12
2001-10-01 20:56:47,5.7408315806274636e-12,4.399275565753313e-12
2001-10-01 22:29:47,5.589638137778836e-12,4.283414020350967e-12
2001-10-02 00:02:47,6.261900342135834e-12,4.798577485411887e-12
2001-10-02 01:36:02,5.892490902020077e-12,4.515494120077864e-12
2001-10-02 03:09:17,5.8174083265195395e-12,4.457957344233756e-12
2001-10-02 04:42:17,5.750345180834958e-12,4.406565964077557e-12
2001-10-02 06:15:17,5.893394866465549e-12,4.5161868400508196e-12
2001-10-02 07:48:17,5.738014097978394e-12,4.397116491340329e-12
2001-10-02 09:21:17,6.548573281453349e-12,5.018258770185683e-12
2001-10-02 10:54:17,6.0972742740036775e-12,4.6724223406653e-12
2001-10-02 12:27:32,5.826266025730859e-12,4.4647451169042944e-12
2001-10-02 14:00:47,5.898322118853291e-12,4.519962659064364e-12
2001-10-02 15:33:47,6.129295783485611e-12,4.696960849113759e-12
2001-10-02 17:06:47,6.002610335143863e-12,4.599880105740785e-12
2001-10-02 18:39:47,6.2061038863797565e-12,4.755819919540826e-12
2001-10-02 20:12:47,6.315648384540089e-12,4.839765324897376e-12
2001-10-02 21:46:02,6.510742800848644e-12,4.9892687699343975e-12
2001-10-02 23:19:17,6.42515381343981e-12,4.923680790960087e-12
2001-10-03 00:52:17,6.403192021669751e-12,4.906851177940221e-12
2001-10-03 02:25:17,6.1658315313450705e-12,4.7249586784486304e-12
2001-10-03 03:58:17,5.913360648825217e-12,4.531486884522153e-12
2001-10-03 05:31:17,5.546447913410227e-12,4.2503167771945224e-12
2001-10-03 07:04:32,5.388158244077365e-12,4.12901729909154e-12
2001-10-03 08:37:47,5.811149705117009e-12,4.453161279443357e-12
2001-10-03 10:10:47,6.654048813505988e-12,5.0990860727161806e-12
2001-10-03 11:43:47,7.262252316415575e-12,5.565160503184541e-12
2001-10-03 13:17:02,7.64010185022222e-12,5.854711624526646e-12
2001-10-03 14:50:02,8.023121125408662e-12,6.148224387420848e-12
2001-10-03 16:22:47,8.084535692859451e-12,6.1952871869775e-12
2001-10-03 17:56:02,8.406997822937712e-12,6.442394204455795e-12
2001-10-03 19:29:17,7.402557174687743e-12,5.672677981460007e-12
2001-10-03 21:02:17,5.9928689449592965e-12,4.592415148928597e-12
2001-10-03 22:35:17,5.758259591542708e-12,4.4126308822266e-12
2001-10-04 00:08:17,7.036711780450555e-12,5.392325791867443e-12
2001-10-04 01:41:32,5.763866041824317e-12,4.416927179616288e-12
2001-10-04 03:14:47,5.432882126422953e-12,4.163289804746038e-12
2001-10-04 04:47:47,5.222808742537565e-12,4.0023077777064825e-12
2001-10-04 06:20:47,5.2331165104029774e-12,4.010206757265609e-12
2001-10-04 07:53:47,4.991348031731466e-12,3.824936357698744e-12
2001-10-04 09:26:47,5.198537144181357e-12,3.983708129190304e-12
2001-10-04 10:59:47,5.430869990361244e-12,4.161747878130193e-12
2001-10-04 12:33:02,4.866590322611814e-12,3.729332866521345e-12
2001-10-04 14:06:17,5.172835840401892e-12,3.964012878400061e-12
2001-10-04 15:39:17,5.024867844121895e-12,3.850623035586223e-12
2001-10-04 17:12:17,5.1654461085458514e-12,3.958350028630796e-12
2001-10-04 18:45:17,4.8628901689579854e-12,3.726497389582124e-12
2001-10-04 20:18:17,4.604231525207197e-12,3.5282838319568436e-12
2001-10-04 21:51:17,4.437100759721265e-12,3.4002093043275995e-12
2001-10-04 23:24:32,4.6278085414991014e-12,3.546351213002536e-12
2001-10-05 00:57:47,4.428751202370569e-12,3.393810927520705e-12
2001-10-05 02:30:47,4.451283172206043e-12,3.411077475572731e-12
2001-10-05 04:03:47,4.340269586617603e-12,3.326006288988207e-12
2001-10-05 05:36:47,4.025453712214223e-12,3.084758698892091e-12
2001-10-05 07:09:47,4.265118084408268e-12,3.2684166936907522e-12
2001-10-05 08:43:02,4.361990718529538e-12,3.34265148115917e-12
2001-10-05 10:16:17,4.600348773883262e-12,3.5253084279953466e-12
2001-10-05 11:49:17,4.329736430636416e-12,3.3179345915193813e-12
2001-10-05 13:22:17,4.2704022974220486e-12,3.2724660563778944e-12
2001-10-05 14:55:17,4.424128179714101e-12,3.3902682437950315e-12
2001-10-05 16:28:17,4.695245984748509e-12,3.5980294223590226e-12
2001-10-05 18:01:17,4.578970243000545e-12,3.5089257755480234e-12
2001-10-05 19:34:17,4.481310775757608e-12,3.4340880273973657e-12
2001-10-05 21:07:32,4.535381896884515e-12,3.4755234464034204e-12
2001-10-05 22:40:47,4.368838328203068e-12,3.3478988954923536e-12
2001-10-06 00:13:47,4.267242659118323e-12,3.270044783537718e-12
2001-10-06 01:46:47,4.396647179045391e-12,3.36920918761713e-12
2001-10-06 03:19:47,4.340202476703423e-12,3.3259548617687307e-12
2001-10-06 04:52:47,4.300011021940656e-12,3.2951556156304922e-12
2001-10-06 06:26:02,4.5924106759303845e-12,3.5192253579954372e-12
2001-10-06 07:59:17,4.491638198027025e-12,3.4420020683875905e-12
2001-10-06 09:32:17,4.2534202639330965e-12,3.259452498335736e-12
2001-10-06 11:05:17,4.674209098485939e-12,3.581908576726352e-12
2001-10-06 12:38:17,4.5566993210449774e-12,3.491859271957054e-12
