time,acc_effective,pod_raw,pod_debiased
2001-10-01 16:17:17,5.410112081465076e-12,6.993609937513654e-12,5.431812320987565e-12
2001-10-01 17:50:17,5.038451231086141e-12,6.654236873784077e-12,5.16822730474444e-12
2001-10-01 19:23:32,4.814326522032024e-12,6.4245317223137375e-12,4.989819403374623e-12
2001-10-01 20:56:47,4.491688642491163e-12,5.7190023083135584e-12,4.441847269094033e-12
2001-10-01 22:29:47,4.3231133358505886e-12,5.539867174442544e-12,4.302716200021533e-12
2001-10-02 00:02:47,4.6276754448534754e-12,4.922504445051769e-12,3.823221559916466e-12
2001-10-02 01:36:02,4.449679840063689e-12,5.881143802370986e-12,4.5677796806859745e-12
2001-10-02 03:09:17,4.4270304901247594e-12,5.6892413064941175e-12,4.418732428859571e-12
2001-10-02 04:42:17,4.454549211622394e-12,5.749247186622052e-12,4.46533792758238e-12
2001-10-02 06:15:17,4.585301285116448e-12,6.008313391219141e-12,4.666550036157917e-12
2001-10-02 07:48:17,4.529720200583923e-12,5.650232810231545e-12,4.388435224337814e-12
2001-10-02 09:21:17,4.756156614561985e-12,6.189577133192655e-12,4.807334357244901e-12
2001-10-02 10:54:17,4.51132199847102e-12,6.076593462710108e-12,4.719581951994847e-12
2001-10-02 12:27:32,4.6286875275638176e-12,6.351302073164489e-12,4.932943238695085e-12
2001-10-02 14:00:47,4.603642387532313e-12,6.003690644063628e-12,4.662959630747768e-12
2001-10-02 15:33:47,4.354008223098798e-12,5.808272387594242e-12,4.511181750265389e-12
2001-10-02 17:06:47,4.608294204905751e-12,6.005589597965472e-12,4.664434514433473e-12
2001-10-02 18:39:47,4.859114870619981e-12,6.2754180800972635e-12,4.874005492353625e-12
2001-10-02 20:12:47,4.831237709839353e-12,6.30753747737862e-12,4.898952056353389e-12
2001-10-02 21:46:02,4.892475142243086e-12,6.4121913935820595e-12,4.980234889761673e-12
2001-10-02 23:19:17,4.7680529134031965e-12,6.915082352723222e-12,5.370821344022425e-12
2001-10-03 00:52:17,4.985251056866939e-12,6.6097233946626775e-12,5.1336544780495045e-12
2001-10-03 02:25:17,4.626285003766565e-12,5.980890756069536e-12,4.645251363682551e-12
2001-10-03 03:58:17,4.380481317101194e-12,5.805081056032595e-12,4.508703099861407e-12
2001-10-03 05:31:17,4.2600572581422004e-12,5.464065778274198e-12,4.24384260522084e-12
2001-10-03 07:04:32,4.328122916976678e-12,5.34061379085977e-12,4.14795964459257e-12
2001-10-03 08:37:47,4.5556722875976984e-12,5.9663532221982405e-12,4.63396031995772e-12
2001-10-03 10:10:47,4.969719547703096e-12,6.591415771240568e-12,5.1194352728949816e-12
2001-10-03 11:43:47,5.7191281091732405e-12,7.316988191911402e-12,5.682974453601671e-12
2001-10-03 13:17:02,5.887333612922961e-12,7.60772297201813e-12,5.90878298093352e-12
2001-10-03 14:50:02,5.899160158764265e-12,7.860210624990223e-12,6.104885645589511e-12
2001-10-03 16:22:47,6.137157173959449e-12,7.945869848994224e-12,6.171415639756812e-12
2001-10-03 17:56:02,6.038138983696184e-12,8.029644845741301e-12,6.2364821881613185e-12
2001-10-03 19:29:17,5.5477651060381805e-12,7.39566501109234e-12,5.744081338260879e-12
2001-10-03 21:02:17,5.0573348266408e-12,6.749410070533895e-12,5.242146632152229e-12
2001-10-03 22:35:17,4.6916908783958946e-12,5.76854657604075e-12,4.48032741972859e-12
2001-10-04 00:08:17,4.568303934675144e-12,4.786069411533945e-12,3.717254898535872e-12
2001-10-04 01:41:32,4.42355754526328e-12,5.648649396756281e-12,4.3872054152834054e-12
2001-10-04 03:14:47,4.089295551541514e-12,5.393569761110277e-12,4.189089603833451e-12
2001-10-04 04:47:47,3.964622406924146e-12,5.12294642585639e-12,3.9789012776453004e-12
2001-10-04 06:20:47,3.890799687055181e-12,5.0564576163691445e-12,3.927260603114199e-12
2001-10-04 07:53:47,3.986977582313893e-12,4.9957934732820966e-12,3.880143843271067e-12
2001-10-04 09:26:47,4.144425453121597e-12,5.161238281585956e-12,4.0086418802244716e-12
2001-10-04 10:59:47,3.920281634825343e-12,5.418669629077457e-12,4.208584224393854e-12
2001-10-04 12:33:02,3.932953145895967e-12,5.792608023991527e-12,4.4990155179507646e-12
2001-10-04 14:06:17,3.928271108261127e-12,5.098953334444393e-12,3.960266270729745e-12
2001-10-04 15:39:17,3.9795136312445964e-12,5.027180442496513e-12,3.904521543431727e-12
2001-10-04 17:12:17,3.7982971942594894e-12,5.0981359413071335e-12,3.959631416033282e-12
2001-10-04 18:45:17,3.698015176924043e-12,4.812202641215923e-12,3.737552112741706e-12
2001-10-04 20:18:17,3.575072380154252e-12,4.58646087820167e-12,3.5622225046197237e-12
2001-10-04 21:51:17,3.485202470228339e-12,4.320653831223024e-12,3.3557749037835196e-12
2001-10-04 23:24:32,3.452719064687066e-12,3.475514908398123e-12,2.699370549671299e-12
2001-10-05 00:57:47,3.424930719103102e-12,4.223601238076573e-12,3.280395882656113e-12
2001-10-05 02:30:47,3.4056823883046095e-12,4.3441065902445665e-12,3.373990244151738e-12
2001-10-05 04:03:47,3.340921198314567e-12,4.284419467782906e-12,3.327632318833015e-12
2001-10-05 05:36:47,3.3067718722652536e-12,4.197645554545734e-12,3.260236565384754e-12
2001-10-05 07:09:47,3.2834609330763063e-12,4.24558183981935e-12,3.2974678246768854e-12
2001-10-05 08:43:02,3.3520592986893527e-12,4.237014242661265e-12,3.29081352450568e-12
2001-10-05 10:16:17,3.4333005733621895e-12,3.912622082936906e-12,3.038863909676436e-12
2001-10-05 11:49:17,3.367757826883643e-12,4.238237096506545e-12,3.291763293315051e-12
2001-10-05 13:22:17,3.354788494867842e-12,4.290113146764123e-12,3.332054497924821e-12
2001-10-05 14:55:17,3.4251410811655283e-12,4.3970547928105396e-12,3.4151141703703408e-12
2001-10-05 16:28:17,3.4653691843601017e-12,4.493923053349044e-12,3.4903500236430994e-12
2001-10-05 18:01:17,3.5940719508718744e-12,4.827965113701864e-12,3.749794544479157e-12
2001-10-05 19:34:17,3.4563906478677388e-12,4.423295489692677e-12,3.435494852437143e-12
2001-10-05 21:07:32,3.4104694607660556e-12,4.397359545931698e-12,3.4153508666935784e-12
2001-10-05 22:40:47,3.3274787247786197e-12,4.224408173515095e-12,3.281022615044159e-12
2001-10-06 00:13:47,3.336853005664762e-12,4.574617471000586e-12,3.5530239411121636e-12
2001-10-06 01:46:47,3.4191137025583235e-12,4.314513832819051e-12,3.351006076342537e-12
2001-10-06 03:19:47,3.3825697987713687e-12,4.317721218880281e-12,3.353497195990503e-12
2001-10-06 04:52:47,3.383901281577476e-12,4.363051284716786e-12,3.3887042510481723e-12
2001-10-06 06:26:02,3.3891067830129685e-12,4.443805328790626e-12,3.4514244792978196e-12
2001-10-06 07:59:17,3.5577932673956262e-12,4.425394448684965e-12,3.437125076515612e-12
2001-10-06 09:32:17,3.5382915981014932e-12,4.9226291511122105e-12,3.8233184168932865e-12
2001-10-06 11:05:17,3.486305538460031e-12,4.6424753928614576e-12,3.6057279808475476e-12
2001-10-06 12:38:17,3.645424762277178e-12,4.672537044888801e-12,3.6290763307455715e-12
