time,edr_raw,edr_debiased
2001-10-26 13:13:17,6.9443705347073475e-12,5.313850873110142e-12
2001-10-26 14:46:17,6.820987750022396e-12,5.219438036864139e-12
2001-10-26 16:19:17,6.848671308697152e-12,5.240621569871115e-12
2001-10-26 17:52:17,6.701019875255715e-12,5.12763829880466e-12
2001-10-26 19:25:17,6.469607407162697e-12,4.9505608603991535e-12
2001-10-26 20:58:17,6.406021175584761e-12,4.901904506234371e-12
2001-10-26 22:31:17,6.5688561436138984e-12,5.0265062585040545e-12
2001-10-27 00:04:17,6.54636908702352e-12,5.0092991027655685e-12
2001-10-27 01:37:17,6.2733371881223e-12,4.800374364790839e-12
2001-10-27 03:10:17,6.263590595640917e-12,4.7929162462028124e-12
2001-10-27 04:43:17,6.652427667784596e-12,5.090455411917182e-12
2001-10-27 06:16:17,6.8551606484312706e-12,5.2455872299607815e-12
2001-10-27 07:49:17,6.658900481723333e-12,5.095408426424103e-12
2001-10-27 09:22:17,6.597006523932807e-12,5.048047004679448e-12
2001-10-27 10:55:17,7.096773102080564e-12,5.430469724545683e-12
2001-10-27 12:28:17,7.078118001020699e-12,5.4161947914096305e-12
2001-10-27 14:01:17,7.0130990555630125e-12,5.366442120759031e-12
2001-10-27 15:34:17,7.278145884552592e-12,5.569256661918981e-12
2001-10-27 17:07:17,7.137162417486697e-12,5.461375736525104e-12
2001-10-27 18:40:17,7.150127941486004e-12,5.47129699010449e-12
2001-10-27 20:13:17,6.896103086320508e-12,5.276916492740991e-12
2001-10-27 21:46:17,6.447276307744986e-12,4.9334730435055644e-12
2001-10-27 23:19:17,6.898161324660249e-12,5.278491462213606e-12
2001-10-28 00:52:17,6.4919455842939545e-12,4.967654093178044e-12
2001-10-28 02:25:17,6.820539545168223e-12,5.2190950693131166e-12
2001-10-28 03:58:17,6.8503761056008536e-12,5.241926085013263e-12
2001-10-28 05:31:17,7.470725991631965e-12,5.716619474002927e-12
2001-10-28 07:04:17,7.915688971939437e-12,6.057106334488144e-12
2001-10-28 08:37:17,8.652881511398726e-12,6.621208033825406e-12
2001-10-28 10:10:02,8.855964561686641e-12,6.776607726093092e-12
2001-10-28 11:43:02,9.981864350211704e-12,7.638149250178912e-12
2001-10-28 13:16:17,9.296395689371322e-12,7.1136268008522925e-12
2001-10-28 14:49:17,9.109726105315467e-12,6.970786736765748e-12
2001-10-28 16:22:17,9.221936925407205e-12,7.0566507558783185e-12
2001-10-28 17:55:17,9.388349990073561e-12,7.183990477247538e-12
2001-10-28 19:28:17,9.111499785425843e-12,6.9721439615215456e-12
2001-10-28 21:01:17,9.400788801082023e-12,7.1935086886401204e-12
2001-10-28 22:34:02,8.696610504339895e-12,6.654669575970845e-12
2001-10-29 00:06:47,7.750289668636943e-12,5.9305423460210735e-12
2001-10-29 01:40:02,7.962141613458685e-12,6.092652019797076e-12
2001-10-29 03:13:17,7.700191259987295e-12,5.8922069099705574e-12
2001-10-29 04:46:17,7.257777915066748e-12,5.553671037290384e-12
2001-10-29 06:19:17,7.71192568786557e-12,5.901186125511372e-12
2001-10-29 07:52:02,6.927011085266833e-12,5.300567376052322e-12
2001-10-29 09:24:47,6.530013365445862e-12,4.996783660948142e-12
2001-10-29 10:57:47,7.0431292517177796e-12,5.389421307030721e-12
2001-10-29 12:30:47,7.242051311697e-12,5.541636998405259e-12
2001-10-29 14:03:47,7.2423753177801e-12,5.5418849287250724e-12
2001-10-29 15:37:02,7.25969622549905e-12,5.5551389335546525e-12
2001-10-29 17:10:17,7.302026962334315e-12,5.587530526394816e-12
2001-10-29 18:43:02,6.9704047596928335e-12,5.333772331574728e-12
2001-10-29 20:15:47,6.784066360619133e-12,5.191185691120719e-12
2001-10-29 21:48:47,6.728196273805111e-12,5.148433751529704e-12
2001-10-29 23:21:47,6.4433210507205634e-12,4.930446470270804e-12
2001-10-30 07:06:47,6.2615108625521654e-12,4.791324828890866e-12
2001-10-30 08:39:47,6.323517278231984e-12,4.838772303712646e-12
2001-10-30 10:12:47,6.282615909175977e-12,4.807474466913271e-12
2001-10-30 11:45:47,6.246149956770055e-12,4.779570622776133e-12
2001-10-30 13:18:47,6.232564665596506e-12,4.769175121700375e-12
2001-10-30 14:51:47,5.889262649725167e-12,4.50647950261425e-12
2001-10-30 16:24:47,6.242133916265595e-12,4.77649753786017e-12
2001-10-30 17:57:47,6.29751387952674e-12,4.8188744336e-12
2001-10-30 19:30:47,5.8391278956255215e-12,4.4681162549283615e-12
2001-10-30 21:03:47,5.85720179743471e-12,4.481946452846122e-12
2001-10-30 22:36:47,5.62154858519662e-12,4.301623985698946e-12
2001-10-31 00:09:47,5.325186272865518e-12,4.0748467530805635e-12
2001-10-31 01:42:47,5.457175691691658e-12,4.175845408749236e-12
2001-10-31 03:15:47,5.391887004789547e-12,4.125886331225212e-12
2001-10-31 04:48:47,5.3619762323638696e-12,4.1029985283098555e-12
2001-10-31 06:21:47,5.371738806404014e-12,4.110468876029314e-12
2001-10-31 07:54:47,5.1719258952256995e-12,3.957571502938851e-12
2001-10-31 09:27:32,5.210402673446974e-12,3.987014036358362e-12
