time,edr_raw,edr_debiased
2025-05-30 14:50:12,1.0569069996647203e-12,9.369472340574597e-13
2025-05-30 16:23:57,1.0820049892543205e-12,9.591965823291985e-13
2025-05-30 17:57:42,1.005270864952799e-12,8.911718407531287e-13
2025-05-30 19:31:42,9.930207369419392e-13,8.80312111789023e-13
2025-05-30 21:05:27,9.530872571372822e-13,8.449111129678098e-13
2025-05-30 22:39:12,9.731497115224811e-13,8.626964631931174e-13
2025-05-31 00:13:12,9.851408048681524e-13,8.733265581277858e-13
2025-05-31 01:47:12,1.0755880961997436e-12,9.535080116218083e-13
2025-05-31 03:21:12,1.1259632100116426e-12,9.981655108779976e-13
2025-05-31 04:54:57,1.1412268079135759e-12,1.0116966785592773e-12
2025-05-31 06:28:42,1.1068517446079092e-12,9.812232116459049e-13
2025-05-31 08:02:42,1.1080889452156612e-12,9.823199890234558e-13
2025-05-31 09:36:27,1.093689807331664e-12,9.695551644764493e-13
2025-05-31 11:10:12,1.0158116486760694e-12,9.005162373343313e-13
2025-05-31 12:44:12,1.007346742200967e-12,8.930121043208133e-13
2025-05-31 14:18:12,9.5784636859245e-13,8.491300615753082e-13
2025-05-31 15:52:12,1.0130116483664638e-12,8.980340392352769e-13
2025-05-31 17:25:57,9.570236891846072e-13,8.484007569194218e-13
2025-05-31 18:59:42,9.262411112654042e-13,8.21112025510031e-13
2025-05-31 20:33:42,8.657612264767356e-13,7.674966546336598e-13
2025-05-31 22:07:42,9.199939078703669e-13,8.155738845539854e-13
2025-05-31 23:41:27,8.973538639463369e-13,7.95503503205117e-13
2025-06-01 01:15:12,1.005930988755377e-12,8.917570399912425e-13
2025-06-01 02:49:12,1.0632622425640176e-12,9.425811519500925e-13
2025-06-01 04:23:12,1.1249618455258073e-12,9.972778020392972e-13
2025-06-01 05:57:12,1.2695716247008635e-12,1.1254742589259584e-12
2025-06-01 07:30:57,1.8069656895951864e-12,1.6018736799359035e-12
2025-06-01 09:04:42,1.933206265781609e-12,1.7137858526447706e-12
2025-06-01 10:38:42,2.225359116649932e-12,1.972779127956517e-12
2025-06-01 12:12:42,2.3970440936228042e-12,2.124977726655343e-12
2025-06-01 13:46:42,2.3429551280888087e-12,2.077027900732927e-12
2025-06-01 15:20:27,2.0454946129944664e-12,1.8133293852085111e-12
2025-06-01 16:54:12,2.0360599872668155e-12,1.8049655968310152e-12
2025-06-01 18:28:12,1.6967720756565339e-12,1.5041871267922793e-12
2025-06-01 20:01:57,1.6420788997476301e-12,1.4557016688419377e-12
2025-06-01 21:35:42,1.4688418933902517e-12,1.3021271972995687e-12
2025-06-01 23:09:42,1.6403483299833135e-12,1.4541675200904068e-12
2025-06-02 00:43:42,9.239593835877714e-13,8.190892756965579e-13
2025-06-02 02:17:42,1.145106163633095e-12,1.0151357243906339e-12
2025-06-02 03:51:27,1.1139244164747934e-12,9.874931297609098e-13
2025-06-02 05:25:12,1.1092316446159376e-12,9.833329911540008e-13
2025-06-02 06:59:12,1.1004443793715399e-12,9.755430873419534e-13
2025-06-02 08:32:57,1.168228467334837e-12,1.0356336286577607e-12
2025-06-02 10:06:42,1.3298621222896882e-12,1.1789217381968092e-12
2025-06-02 11:40:42,1.4287593006090055e-12,1.2665940099404599e-12
2025-06-02 13:14:42,1.467232768973858e-12,1.3007007097546165e-12
2025-06-02 14:48:42,1.4778744344241153e-12,1.3101345379084148e-12
2025-06-02 16:22:42,1.4872442040633867e-12,1.318440831413951e-12
2025-06-02 17:56:27,1.3833826222778688e-12,1.2263676198545198e-12
2025-06-02 19:30:12,1.4377068955790447e-12,1.274526045929723e-12
2025-06-02 21:04:12,1.3025441908708012e-12,1.1547044132181526e-12
2025-06-02 22:37:57,1.3853469444048486e-12,1.2281089898939418e-12
2025-06-03 00:11:42,1.324443146394351e-12,1.174117820275771e-12
2025-06-03 01:45:42,1.3409297264360743e-12,1.1887331606738e-12
2025-06-03 03:19:42,1.332600019393242e-12,1.1813488818519488e-12
2025-06-03 04:53:42,1.5337151419331839e-12,1.359637281730748e-12
2025-06-03 06:27:27,1.5034172360783464e-12,1.33277821172986e-12
2025-06-03 08:01:12,1.4487933606899295e-12,1.2843541886370883e-12
2025-06-03 09:35:12,1.4310140551127186e-12,1.2685928480562095e-12
2025-06-03 11:09:12,1.4370633651057307e-12,1.2739555566651098e-12
2025-06-03 12:42:57,1.3053075809957801e-12,1.157154156416979e-12
2025-06-03 14:16:42,1.163505397022027e-12,1.031446630494961e-12
