time,acc_effective,pod_raw,pod_debiased
2025-05-30 14:50:12,9.179936476433948e-13,1.4127579371309904e-12,1.2604264332955509e-12
2025-05-30 16:23:57,9.093815791572236e-13,1.516060802814403e-12,1.3525906031935967e-12
2025-05-30 17:57:42,8.64477972848399e-13,1.4499841035350743e-12,1.2936386651385036e-12
2025-05-30 19:31:42,8.704118970161725e-13,1.383038909573231e-12,1.233911878380567e-12
2025-05-30 21:05:27,8.522974529874823e-13,1.202713413510498e-12,1.07303009116076e-12
2025-05-30 22:39:12,8.408171949266312e-13,1.0241425141925918e-12,9.13713710199753e-13
2025-05-31 00:13:12,8.59593311824605e-13,8.420210197926905e-13,7.512295792812662e-13
2025-05-31 01:47:12,9.432440290174828e-13,7.492998242085033e-13,6.685061043182369e-13
2025-05-31 03:21:12,9.925553451664023e-13,7.940349016946999e-13,7.0841759423252e-13
2025-05-31 04:54:57,9.854631020358148e-13,7.394642985921354e-13,6.597311003728327e-13
2025-05-31 06:28:42,9.694861318568946e-13,6.793989647995466e-13,6.061423485795523e-13
2025-05-31 08:02:42,9.768644973131729e-13,7.341117698143707e-13,6.549557113418071e-13
2025-05-31 09:36:27,9.368388666533522e-13,8.695971498024571e-13,7.75832295910054e-13
2025-05-31 11:10:12,9.021160024807202e-13,1.0083221111325302e-12,8.995991519458555e-13
2025-05-31 12:44:12,8.886317138902539e-13,1.18393291750144e-12,1.0562746138223776e-12
2025-05-31 14:18:12,8.627312459237173e-13,1.3018359493396e-12,1.1614646778727662e-12
2025-05-31 15:52:12,8.478930904012829e-13,1.424938114761292e-12,1.2712932756922353e-12
2025-05-31 17:25:57,8.150533616122754e-13,1.4135596698230678e-12,1.2611417186611272e-12
2025-05-31 18:59:42,8.073528951058154e-13,1.3407872640844209e-12,1.196216042862928e-12
2025-05-31 20:33:42,7.844073103893067e-13,1.1715690434345092e-12,1.0452438821716716e-12
2025-05-31 22:07:42,8.027475688343169e-13,1.0400958668525269e-12,9.279468826801732e-13
2025-05-31 23:41:27,8.042498735766896e-13,7.63496113164079e-13,6.811716695817718e-13
2025-06-01 01:15:12,8.73080145729265e-13,7.287701879768445e-13,6.501900888903756e-13
2025-06-01 02:49:12,9.49929173967971e-13,7.668435425459322e-13,6.841581603071724e-13
2025-06-01 04:23:12,9.546046266972406e-13,7.515121012070453e-13,6.704798411725467e-13
2025-06-01 05:57:12,1.1567723423463961e-12,8.153160682949998e-13,7.274041057992905e-13
2025-06-01 07:30:57,1.5230616018295837e-12,1.3771069609004098e-12,1.2286195457652856e-12
2025-06-01 09:04:42,1.694371537810974e-12,1.6846955027865109e-12,1.5030421616873016e-12
2025-06-01 10:38:42,1.9025796876996627e-12,2.0061357011912937e-12,1.789822870642957e-12
2025-06-01 12:12:42,2.0973231893459327e-12,2.5507170700030336e-12,2.2756844144291003e-12
2025-06-01 13:46:42,2.074590946434388e-12,2.632724205470949e-12,2.3488490794760507e-12
2025-06-01 15:20:27,1.8152476271174111e-12,2.493104783177149e-12,2.2242842082866258e-12
2025-06-01 16:54:12,1.7200453995031067e-12,2.456512838066857e-12,2.1916378124317387e-12
2025-06-01 18:28:12,1.5287270594956623e-12,2.1507576639041196e-12,1.918850880217274e-12
2025-06-01 20:01:57,1.4362934930534454e-12,1.9997355752847864e-12,1.784112842295593e-12
2025-06-01 21:35:42,1.2805865631122622e-12,1.6463767895343417e-12,1.4688551875401315e-12
2025-06-01 23:09:42,1.1718028799239408e-12,1.4941259188860731e-12,1.3330208617765478e-12
2025-06-02 00:43:42,1.1162998056960223e-12,1.0581150315785128e-12,9.440231197549138e-13
2025-06-02 02:17:42,1.009670629991058e-12,7.688326031416468e-13,6.859327492062138e-13
2025-06-02 03:51:27,9.694867866565758e-13,6.380315783365454e-13,5.692354263079242e-13
2025-06-02 05:25:12,9.74550243510515e-13,6.264322888956892e-13,5.588868374701283e-13
2025-06-02 06:59:12,9.642032952907157e-13,6.621724124834258e-13,5.907732599882814e-13
2025-06-02 08:32:57,1.0345564168182398e-12,8.755091816520023e-13,7.81106859245925e-13
2025-06-02 10:06:42,1.1610471416240919e-12,1.2141991837356201e-12,1.0832774010629098e-12
2025-06-02 11:40:42,1.2723073136664554e-12,1.5351726749249416e-12,1.3696417257990775e-12
2025-06-02 13:14:42,1.3214512954715076e-12,1.7582987219929844e-12,1.5687090679740821e-12
2025-06-02 14:48:42,1.3154513487489293e-12,1.8817091702947034e-12,1.6788127078801718e-12
2025-06-02 16:22:42,1.2581171603036562e-12,1.942168821498297e-12,1.7327532595642022e-12
2025-06-02 17:56:27,1.2606007344972234e-12,1.861545778571014e-12,1.660823446418267e-12
