time,acc_effective,pod_raw,pod_debiased
2003-11-18 21:59:32,2.656973170857359e-12,3.4777546580209693e-12,2.691689159222129e-12
2003-11-18 23:32:02,2.69212321226911e-12,2.7993086282284566e-12,2.166590064236232e-12
2003-11-19 01:04:32,2.612285957198019e-12,3.2573241622657363e-12,2.521081846708613e-12
2003-11-19 02:37:02,2.5541360756753776e-12,3.260568066073924e-12,2.523592541559936e-12
2003-11-19 04:09:17,2.484689410836191e-12,3.1306773229544456e-12,2.423060577831085e-12
2003-11-19 05:41:32,2.509136880041826e-12,3.257130090967662e-12,2.5209316407106312e-12
2003-11-19 07:13:47,2.5379498901395766e-12,3.1298231490887966e-12,2.422399470087629e-12
2003-11-19 08:46:02,2.552704058314401e-12,3.2968780231984273e-12,2.551695477958406e-12
2003-11-19 10:18:32,2.6357583741597036e-12,3.408419959490482e-12,2.6380259555910114e-12
2003-11-19 11:51:02,2.704728041925137e-12,3.4092234539966934e-12,2.6386478388647137e-12
2003-11-19 13:23:32,2.7198238061115733e-12,3.4456953307177627e-12,2.6668760967034807e-12
2003-11-19 14:56:02,2.6606727456955078e-12,3.384057290832239e-12,2.6191699011635176e-12
2003-11-19 16:28:17,2.7793802485721574e-12,3.5484155729469056e-12,2.746378818899012e-12
2003-11-19 18:00:17,2.8604113660555182e-12,3.6342421488322093e-12,2.812806294842668e-12
2003-11-19 19:32:32,2.728290496612245e-12,3.4925480864982667e-12,2.703138877496025e-12
2003-11-19 21:05:02,2.5711368371906895e-12,3.3641986842360303e-12,2.6037998703969744e-12
2003-11-19 22:37:32,2.5578041652526453e-12,3.1527821798922885e-12,2.4401691463290153e-12
2003-11-20 00:10:02,2.5651658868916916e-12,2.3439214072270507e-12,1.8141325258096136e-12
2003-11-20 01:42:32,2.5049584289560484e-12,3.1707512735961044e-12,2.454076744615759e-12
2003-11-20 03:14:47,2.5278008502233055e-12,3.325461154057283e-12,2.573818057333568e-12
2003-11-20 04:47:02,2.627931237832758e-12,3.2994272804470912e-12,2.5536685349377046e-12
2003-11-20 06:19:17,2.7041882426159023e-12,3.4321494766974535e-12,2.6563919677167568e-12
2003-11-20 07:51:32,2.9820029228185463e-12,3.9230068197568075e-12,3.03630243264567e-12
2003-11-20 09:24:02,4.171511740681579e-12,5.452081491971846e-12,4.219765363059646e-12
2003-11-20 10:56:32,4.920343524326056e-12,6.112981374619465e-12,4.731284209091782e-12
2003-11-20 12:29:02,5.19386889763112e-12,6.996864340554387e-12,5.415386002167085e-12
2003-11-20 14:01:32,6.701850200272294e-12,8.645776423588926e-12,6.691599885793975e-12
2003-11-20 15:33:47,7.307922122553153e-12,9.795811761617343e-12,7.581696501710802e-12
2003-11-20 17:06:02,8.982306426983403e-12,1.2163509775468019e-11,9.414231485596144e-12
2003-11-20 18:38:17,1.0636854770848661e-11,1.4236964542122998e-11,1.1019030060064478e-11
2003-11-20 20:10:32,1.1880225601623812e-11,1.5836229827774232e-11,1.2256818649371501e-11
2003-11-20 21:43:02,1.0608819047668586e-11,1.4666702436599765e-11,1.1351635705262087e-11
2003-11-20 23:15:32,1.0780424690823367e-11,1.416957845694178e-11,1.0966875031087269e-11
2003-11-21 00:48:02,9.619747660142332e-12,1.2939915687479957e-11,1.0015148911354906e-11
2003-11-21 02:20:17,7.894926404224227e-12,1.0771887737013657e-11,8.337153220169055e-12
2003-11-21 03:52:32,6.7269682377105584e-12,8.803329571614051e-12,6.813541811617424e-12
2003-11-21 05:25:02,5.989122751704985e-12,7.829804441470161e-12,6.06005937921094e-12
2003-11-21 06:57:17,5.387024216395447e-12,7.068567470582149e-12,5.470882308478656e-12
2003-11-21 08:29:32,4.593792718412119e-12,5.832857100927312e-12,4.514475507824393e-12
2003-11-21 10:02:02,4.141219969856896e-12,5.321451935972871e-12,4.118661577907496e-12
2003-11-21 11:34:32,3.5947241609566282e-12,5.65427411075796e-12,4.376257046222545e-12
2003-11-21 13:07:02,3.3196526537691646e-12,4.304590186917226e-12,3.3316377606729935e-12
2003-11-21 14:39:17,3.221745382905764e-12,4.16656392812601e-12,3.2248091252431093e-12
2003-11-21 16:11:32,3.2169223786464583e-12,4.18210102568528e-12,3.236834423511235e-12
2003-11-21 17:43:47,3.1772682619423652e-12,4.1230290091198875e-12,3.191114261441798e-12
2003-11-21 19:16:02,3.0929361166448883e-12,4.058208797165865e-12,3.140945149767196e-12
2003-11-21 20:48:32,3.0156910762199935e-12,3.9358074024243126e-12,3.0462097415233633e-12
2003-11-21 22:20:47,2.9850195303168066e-12,3.791533450077619e-12,2.9345455582567057e-12
2003-11-21 23:53:02,2.9809481576613907e-12,3.332486224395028e-12,2.5792552740237303e-12
2003-11-22 01:25:32,3.0367170180318438e-12,3.935579808990702e-12,3.0460335902883856e-12
2003-11-22 02:58:02,3.0146731479563682e-12,3.927792222391748e-12,3.040006206390973e-12
2003-11-22 04:30:32,2.8533065031453475e-12,3.621656523938333e-12,2.8030653575368257e-12
2003-11-22 06:02:47,2.950386820392384e-12,3.805983393497627e-12,2.9457294282762034e-12
2003-11-22 07:35:02,2.9804430700127786e-12,3.804737423680437e-12,2.94476508093735e-12
2003-11-22 09:07:17,3.0320073513849526e-12,3.866465079901815e-12,2.992540637126188e-12
2003-11-22 10:39:32,2.977456546195939e-12,3.880217518967887e-12,3.003184657417163e-12
2003-11-22 12:12:02,2.9819005577661124e-12,4.029564094474164e-12,3.1187749154389728e-12
2003-11-22 13:44:32,2.9677289665631307e-12,3.806404015382171e-12,2.9460549783733467e-12
2003-11-22 15:17:02,3.355808764809464e-12,4.347064915779002e-12,3.3645120656371056e-12
2003-11-22 16:49:17,3.628694496464614e-12,4.6595969805653995e-12,3.606403531084402e-12
2003-11-22 18:21:32,3.761764555964295e-12,4.791094368132891e-12,3.7081789946770135e-12
2003-11-22 19:53:47,3.95667400999204e-12,5.2124524360030695e-12,4.0342988780394425e-12
2003-11-22 21:26:02,4.018417268139545e-12,5.362245378744977e-12,4.150234612372069e-12
2003-11-22 22:58:32,4.194780666061281e-12,5.6884050011557696e-12,4.40267344321205e-12
2003-11-23 00:31:02,4.046668577360476e-12,5.589862482159956e-12,4.326404167145747e-12
2003-11-23 02:03:32,3.924144308651362e-12,5.108060009953311e-12,3.953501930257354e-12
2003-11-23 03:36:02,3.825075755801433e-12,4.99654144020089e-12,3.867189537701933e-12
2003-11-23 05:08:17,3.734092906391049e-12,4.837131591892126e-12,3.743810575480914e-12
2003-11-23 06:40:32,3.978609720206539e-12,5.101477502297808e-12,3.948407245255366e-12
2003-11-23 08:12:47,4.0474748976609484e-12,5.219657370095264e-12,4.0398753044685295e-12
2003-11-23 09:45:02,3.8452117277785685e-12,4.980302373691516e-12,3.854620934227173e-12
2003-11-23 11:17:32,3.655296554945599e-12,5.275254889352235e-12,4.082906298480279e-12
2003-11-23 12:50:02,3.688396929346654e-12,4.902760660927257e-12,3.7946057209188695e-12
2003-11-23 14:22:32,3.774614280721733e-12,4.905620619809899e-12,3.796819252659091e-12
2003-11-23 15:54:47,3.752215048105556e-12,4.806621841670954e-12,3.720196844209935e-12
2003-11-23 17:27:02,3.5695172778944528e-12,4.6386883142429016e-12,3.590220782153491e-12
2003-11-23 18:59:17,3.5980009728414382e-12,5.011188930706053e-12,3.87852630388572e-12
