time,acc_effective,pod_raw,pod_debiased
2005-08-23 23:14:17,1.5997143674611138e-12,2.6759726993156053e-12,2.1836525086677996e-12
2005-08-25 01:12:17,5.42233325224488e-12,6.492989751232869e-12,5.298422275630905e-12
2005-08-25 02:44:02,4.705287218396852e-12,5.818628328936704e-12,4.74812854060049e-12
2005-08-25 04:15:47,4.168746052438418e-12,5.1681775417236e-12,4.217346409068989e-12
2005-08-25 05:47:32,3.9479323823683685e-12,4.912613135336904e-12,4.0088002391939255e-12
2005-08-25 07:19:02,3.704742793135809e-12,4.715750755311859e-12,3.848156212401744e-12
2005-08-25 08:50:32,3.576765011588477e-12,4.408726657679084e-12,3.597617803998421e-12
2005-08-25 10:22:02,3.522039250484509e-12,4.252136856233367e-12,3.46983708603886e-12
2005-08-25 11:53:47,3.2910597815576373e-12,3.996978592603941e-12,3.2616223375759117e-12
2005-08-25 13:25:32,3.11583819183029e-12,3.821958522528177e-12,3.1188021155363135e-12
2005-08-25 14:57:17,3.201003028305953e-12,3.870991120155289e-12,3.1588137923528696e-12
2005-08-25 16:29:02,3.1818489111465285e-12,3.9584092837599076e-12,3.2301489342648846e-12
2005-08-25 18:00:32,3.0847744888209066e-12,3.777497084348767e-12,3.0825206052487546e-12
2005-08-25 19:32:02,2.93556514759814e-12,3.686242094799882e-12,3.0080545290784553e-12
2005-08-25 21:03:32,2.815067940183253e-12,3.4304289179031895e-12,2.79930535700222e-12
2005-08-25 22:35:17,2.730838874657496e-12,3.386511286179655e-12,2.7634676047290477e-12
2005-08-26 00:07:02,2.68360480923365e-12,2.4771755004968132e-12,2.021429627235634e-12
2005-08-26 01:38:47,2.7569104314015326e-12,3.1940871193379533e-12,2.606445257393569e-12
2005-08-26 03:10:32,2.792945532784938e-12,3.4245960441286004e-12,2.7945456038650215e-12
2005-08-26 04:42:02,2.61266217552272e-12,3.218017866688871e-12,2.625973272944883e-12
2005-08-26 06:13:32,2.590397975971588e-12,3.2515559488197534e-12,2.6533410847315047e-12
2005-08-26 07:45:02,2.5512444766204623e-12,3.2158007479829836e-12,2.6241640553750014e-12
2005-08-26 09:16:32,2.5695183621148586e-12,3.1205586807307778e-12,2.5464444362102852e-12
2005-08-26 10:48:17,2.472836339955025e-12,2.991169848879765e-12,2.4408603069935256e-12
2005-08-26 12:20:02,2.4998754210919543e-12,2.959807971141331e-12,2.4152683257982094e-12
2005-08-26 13:51:47,2.3823928046882044e-12,2.8667907341559985e-12,2.3393642170065477e-12
2005-08-26 15:23:32,2.365652905124947e-12,2.885795591192121e-12,2.3548725978485553e-12
2005-08-26 16:55:02,2.3412430382794985e-12,2.8239886889829882e-12,2.304436807865916e-12
2005-08-26 18:26:32,2.311074243886883e-12,2.8252384124224935e-12,2.3054566096465975e-12
2005-08-26 19:58:17,2.2310621262800196e-12,2.9758851285745004e-12,2.42838763944822e-12
2005-08-26 21:30:02,2.2449171407214202e-12,2.6183213737667093e-12,2.136607760530022e-12
2005-08-26 23:01:32,2.25513932383257e-12,2.5712942242296784e-12,2.09823257341085e-12
2005-08-27 00:33:17,2.3497166959039635e-12,2.5447617329757328e-12,2.076581477679304e-12
2005-08-27 02:05:02,2.4571684181675726e-12,3.0025993193759475e-12,2.4501870060021202e-12
2005-08-27 03:36:47,2.5064380288293164e-12,3.018570816195789e-12,2.463220098270493e-12
2005-08-27 05:08:32,2.4470367230128017e-12,2.987572865901102e-12,2.4379250898640675e-12
2005-08-27 06:40:02,2.4043352893221888e-12,3.0633480628729477e-12,2.499759315229927e-12
2005-08-27 08:11:32,2.456321148535915e-12,3.0565169934443996e-12,2.4941850125106397e-12
2005-08-27 09:43:02,2.4168032676703036e-12,3.382149156360845e-12,2.75990801096921e-12
