time,acc_effective,pod_raw,pod_debiased
2024-04-17 19:59:27,1.4322230245934802e-12,1.5063679906075021e-12,1.32363733320484e-12
2024-04-17 21:33:57,1.4365715040629448e-12,1.6281152271185085e-12,1.4306159655611326e-12
2024-04-17 23:08:12,1.41182294836839e-12,1.6580498107122814e-12,1.4569193208141075e-12
2024-04-18 00:42:12,1.4054929954033628e-12,1.6033796133066446e-12,1.4088809166851163e-12
2024-04-18 02:16:27,1.3574231429051847e-12,1.5312740476417724e-12,1.345522149610288e-12
2024-04-18 03:50:42,1.3521632071965541e-12,1.5575191603742972e-12,1.3685835869506617e-12
2024-04-18 05:24:57,1.3630500568829632e-12,1.5518611532694767e-12,1.3636119269829945e-12
2024-04-18 06:59:27,1.3661694234164206e-12,1.5545489452131016e-12,1.36597367509677e-12
2024-04-18 08:33:57,1.3867560028312156e-12,1.5777245849238707e-12,1.3863379832428208e-12
2024-04-18 10:08:27,1.388581880482552e-12,1.6006933678983643e-12,1.4065205275035088e-12
2024-04-18 11:42:57,1.3850786045426075e-12,1.4301501735299476e-12,1.2566651532539484e-12
2024-04-18 13:17:12,1.3686340849724876e-12,1.5613417198657841e-12,1.3719424491163986e-12
2024-04-18 14:51:12,1.3805705318459173e-12,1.5648515912407652e-12,1.3750265539404785e-12
2024-04-18 16:25:27,1.3563200060741008e-12,1.5453972265604397e-12,1.3579321098569478e-12
2024-04-18 17:59:42,1.3422913561723027e-12,1.5154669965316189e-12,1.3316325800577392e-12
2024-04-18 19:33:57,1.3475885642448934e-12,1.5106579805880974e-12,1.3274069239906215e-12
2024-04-18 21:08:42,1.3374920061793406e-12,1.5044992349086995e-12,1.3219952677699676e-12
2024-04-18 22:43:12,1.3441033789100658e-12,1.516790898575724e-12,1.3327958855594559e-12
2024-04-19 00:17:12,1.3512368241879613e-12,1.4756839634579144e-12,1.2966754459890302e-12
2024-04-19 01:51:12,1.3666380976152256e-12,1.548688487989904e-12,1.3608241233148406e-12
2024-04-19 03:25:27,1.3805616663808704e-12,1.5748568765537017e-12,1.383818143546832e-12
2024-04-19 04:59:57,1.4047980912255958e-12,1.6136923405000555e-12,1.4179426537941547e-12
2024-04-19 06:34:27,1.5081116234894978e-12,1.7462284847754079e-12,1.5344014405286833e-12
2024-04-19 08:08:57,1.710897124145874e-12,1.9302605825311546e-12,1.6961094405767132e-12
2024-04-19 09:43:27,1.7031850784396041e-12,1.9519386329743255e-12,1.7151578252055628e-12
2024-04-19 11:17:42,1.867533130433479e-12,2.3459151166940825e-12,2.061342811548728e-12
2024-04-19 12:51:57,1.9142911827934867e-12,2.1913394579775583e-12,1.9255180237427894e-12
2024-04-19 14:26:12,2.0705421900592163e-12,2.3553782592224206e-12,2.069658023248689e-12
2024-04-19 16:00:12,2.2304148158258743e-12,2.592960693711222e-12,2.2784204119637116e-12
