time,edr_raw,edr_debiased
2023-02-25 13:44:27,9.198945842661912e-13,8.14389936094719e-13
2023-02-25 15:18:57,9.660444527415596e-13,8.552467789126557e-13
2023-02-25 16:53:27,1.041161270677652e-12,9.217482907216554e-13
2023-02-25 18:27:57,1.1657130100248274e-12,1.0320149286412022e-12
2023-02-25 20:02:27,1.2618306210251955e-12,1.1171086083073449e-12
2023-02-25 21:36:42,1.2283208657621169e-12,1.0874421574835065e-12
2023-02-25 23:10:57,1.4736623686268789e-12,1.3046449264277341e-12
2023-02-26 00:45:27,9.998952369957077e-13,8.852151453939986e-13
2023-02-26 02:19:57,1.177990557567592e-12,1.042884338386372e-12
2023-02-26 03:54:27,1.139463348441928e-12,1.008775896055682e-12
2023-02-26 05:28:57,1.1410113592463981e-12,1.0101463622391873e-12
2023-02-26 07:03:27,1.102867755734149e-12,9.763775289858176e-13
2023-02-26 08:37:57,1.1243774728182813e-12,9.954202512946305e-13
2023-02-26 10:12:27,1.111489796440732e-12,9.840106896763346e-13
2023-02-26 11:46:57,1.1198966990515855e-12,9.91453386912637e-13
2023-02-26 13:21:27,1.0861196282693952e-12,9.61550279549832e-13
2023-02-26 14:55:42,1.0557266107135928e-12,9.346431012183711e-13
2023-02-26 16:30:12,1.0866844257994998e-12,9.62050299261129e-13
2023-02-26 18:04:42,1.0506152951971653e-12,9.301180132485318e-13
2023-02-26 19:38:57,1.2114574087333823e-12,1.0725128058742432e-12
2023-02-26 21:13:27,1.3383157434324635e-12,1.1848214908645786e-12
2023-02-26 22:47:57,1.4606998584877852e-12,1.293169113889687e-12
2023-02-27 00:22:27,1.4397524218485897e-12,1.2746241828968048e-12
2023-02-27 01:56:57,1.5442979490812106e-12,1.3671791633241334e-12
2023-02-27 03:31:27,1.5315792248514635e-12,1.3559191763758106e-12
2023-02-27 05:05:57,1.6169610253543471e-12,1.4315083582717596e-12
2023-02-27 06:40:27,1.7032622264852222e-12,1.5079114928004143e-12
2023-02-27 08:14:42,1.8250479582450785e-12,1.6157293623710627e-12
2023-02-27 09:48:57,1.8140536404536376e-12,1.6059960060531548e-12
2023-02-27 11:23:27,1.9530774634411313e-12,1.7290748938463088e-12
2023-02-27 12:57:57,2.0451804881703045e-12,1.8106144285998002e-12
2023-02-27 14:32:27,1.7762946148603122e-12,1.5725676426668467e-12
2023-02-27 16:06:57,1.9687170583072263e-12,1.7429207506231552e-12
2023-02-27 17:41:27,1.9806047506851784e-12,1.7534450185138253e-12
2023-02-27 19:15:57,1.9587633804086064e-12,1.7341086810160374e-12
2023-02-27 20:50:12,1.6959420890081465e-12,1.5014309173147834e-12
2023-02-27 22:24:27,1.7627619982013925e-12,1.5605871103269988e-12
2023-02-27 23:58:57,1.7135562070335467e-12,1.5170248350292934e-12
2023-02-28 01:33:27,1.6373525043479827e-12,1.4495610955729047e-12
2023-02-28 03:07:57,1.562329544489319e-12,1.3831426770606659e-12
2023-02-28 04:42:27,1.5036952957696982e-12,1.3312333138744206e-12
2023-02-28 06:16:57,1.4197513066120872e-12,1.256917037710955e-12
2023-02-28 07:51:27,1.3922745309862757e-12,1.232591631377746e-12
2023-02-28 09:25:57,1.3389087408632068e-12,1.18534647617049e-12
2023-02-28 11:00:27,1.2723093029058302e-12,1.1263854680835491e-12
2023-02-28 12:34:57,1.1782002246762766e-12,1.043069958332574e-12
2023-02-28 14:09:27,1.1189918630223423e-12,9.9065232843416e-13
2023-02-28 15:43:57,1.0908826112937093e-12,9.65766986015047e-13
2023-02-28 17:18:12,1.115786220331919e-12,9.878143476584836e-13
2023-02-28 18:52:27,1.1818621568568279e-12,1.046311895795312e-12
2023-02-28 20:26:57,1.28722985982555e-12,1.139594754891169e-12
2023-02-28 22:01:27,1.205573991410444e-12,1.0673041700809709e-12
2023-02-28 23:35:57,1.2100735821400091e-12,1.071287693268713e-12
2023-03-01 01:10:27,1.2013673858812387e-12,1.0635800290036123e-12
2023-03-01 02:44:57,1.2178482722092765e-12,1.0781706877519535e-12
2023-03-01 04:19:27,1.1893429652744207e-12,1.0529347145327438e-12
2023-03-01 05:53:57,1.1827185903018358e-12,1.0470701030839284e-12
2023-03-01 07:28:12,1.1516119793284856e-12,1.0195311748675847e-12
2023-03-01 09:02:27,1.1729309145229316e-12,1.0384049964636342e-12
2023-03-01 10:36:57,1.1362926962728774e-12,1.005968892664754e-12
2023-03-01 12:11:27,1.1049728098841634e-12,9.782411500398254e-13
2023-03-01 13:45:57,1.0712233783586191e-12,9.483625119290833e-13
2023-03-01 15:20:27,1.0574333362027928e-12,9.36154078764988e-13
2023-03-01 16:54:57,1.084694381356614e-12,9.602884972086034e-13
2023-03-01 18:29:27,1.107628588679032e-12,9.805923319687419e-13
2023-03-01 20:03:57,1.114394795207787e-12,9.865825080136982e-13
2023-03-01 21:38:12,1.0994508637326231e-12,9.733525275276506e-13
2023-03-01 23:12:27,1.1960170153519027e-12,1.0588433037440059e-12
2023-03-02 00:46:57,1.0427390668254097e-12,9.23145126104666e-13
2023-03-02 02:21:27,1.1241046237148496e-12,9.951786958297894e-13
2023-03-02 03:55:57,1.1640603658996077e-12,1.0305518297529763e-12
2023-03-02 05:30:27,1.1830470268744242e-12,1.0473608705739607e-12
2023-03-02 07:04:57,1.198075651533845e-12,1.0606658306045065e-12
2023-03-02 08:39:27,1.1942968777978151e-12,1.0573204523904835e-12
2023-03-02 10:13:57,1.2275597624658725e-12,1.0867683467280227e-12
2023-03-02 11:48:27,1.1982342324787835e-12,1.0608062235667255e-12
2023-03-02 13:22:57,1.163949156088481e-12,1.030453374829417e-12
2023-03-02 14:57:27,1.1694729103791603e-12,1.035343598101443e-12
2023-03-02 16:31:57,1.2019910482831963e-12,1.0641321622505758e-12
2023-03-02 18:06:12,1.296922942154064e-12,1.148176117183215e-12
2023-03-02 19:40:27,1.3591650969418868e-12,1.2032795880885122e-12
