time,edr_raw,edr_debiased
2001-06-07 22:59:02,2.3744896541291286e-12,1.916597156577234e-12
2001-06-08 00:32:17,1.7522619257868129e-12,1.4143587522908278e-12
2001-06-08 02:05:32,2.1423316760619024e-12,1.7292081233731462e-12
2001-06-08 03:38:47,2.0558617286292576e-12,1.6594128917575456e-12
2001-06-08 05:11:47,2.1134360245320743e-12,1.7058846595445255e-12
2001-06-08 06:45:02,1.9739556131346944e-12,1.5933014105850826e-12
2001-06-08 08:18:17,2.1143581767782098e-12,1.7066289855388717e-12
2001-06-08 09:51:32,1.9590781903694656e-12,1.5812929244165072e-12
2001-06-08 11:24:47,2.1855903333811882e-12,1.7641248556786825e-12
2001-06-08 12:58:02,2.2148475526263887e-12,1.7877401631268314e-12
2001-06-08 14:31:17,2.1630124979186475e-12,1.745900891142166e-12
2001-06-08 16:04:17,1.9897127790613377e-12,1.6060199917581794e-12
2001-06-08 17:37:32,2.1257110701267903e-12,1.7157926064765229e-12
2001-06-08 19:10:47,2.089782140735108e-12,1.686792149982128e-12
2001-06-08 20:44:02,2.050407829756397e-12,1.6550107133552068e-12
2001-06-08 22:17:17,2.1863518131613657e-12,1.7647394930088311e-12
2001-06-08 23:50:32,2.810097336700498e-12,2.2682030034789707e-12
2001-06-09 01:23:47,2.129463952221229e-12,1.7188217892479295e-12
2001-06-09 02:56:47,2.3801553417366696e-12,1.921170282739222e-12
2001-06-09 04:30:02,2.2246841324374977e-12,1.7956798738194564e-12
2001-06-09 06:03:17,2.053315166229279e-12,1.6573574040672297e-12
2001-06-09 07:36:32,2.4793257108129777e-12,2.0012168085507134e-12
2001-06-09 09:09:47,2.616969778625101e-12,2.112317831260873e-12
2001-06-09 10:43:02,3.0571945173581945e-12,2.4676503891617207e-12
2001-06-09 12:16:17,2.6647772005774245e-12,2.150906152257671e-12
2001-06-09 13:49:32,2.5332250691754514e-12,2.0447223074267413e-12
2001-06-09 15:22:47,2.3591535217346235e-12,1.9042184175546875e-12
2001-06-09 16:55:47,2.6343444004345186e-12,2.126341960908533e-12
2001-06-09 18:29:02,2.613095526351824e-12,2.109190683126994e-12
2001-06-09 20:02:17,2.559449533969156e-12,2.0658896915713596e-12
2001-06-09 21:35:32,2.652832936786302e-12,2.1412651997356567e-12
2001-06-09 23:08:47,2.92787022739125e-12,2.3632647726584045e-12
2001-06-10 00:42:02,3.2461374586914063e-12,2.6201578989269666e-12
2001-06-10 02:15:17,2.818253246849051e-12,2.2747861419537303e-12
2001-06-10 03:48:17,2.793829596723771e-12,2.2550723064767266e-12
2001-06-10 05:21:32,2.7360189032258425e-12,2.208409727599951e-12
2001-06-10 06:54:47,2.5013245487511934e-12,2.018973428448833e-12
2001-06-10 08:28:02,2.8785749681002704e-12,2.3234755263142336e-12
2001-06-10 10:01:17,2.9919253759713474e-12,2.4149676366482556e-12
2001-06-10 11:34:32,2.5248829313794238e-12,2.0379888531234813e-12
2001-06-10 13:07:47,2.516402500094196e-12,2.0311437736094257e-12
2001-06-10 14:40:47,2.4301382818652313e-12,1.9615145987320016e-12
2001-06-10 16:14:02,2.5133710169392243e-12,2.0286968764477864e-12
2001-06-10 17:47:17,2.3148471944632835e-12,1.8684560461672344e-12
2001-06-10 19:20:32,2.5556403774651978e-12,2.062815086250697e-12
2001-06-10 20:53:47,2.3066990237505095e-12,1.8618791546687807e-12
2001-06-10 22:27:02,2.2907698136049156e-12,1.8490217059877657e-12
2001-06-11 00:00:17,2.148026175346028e-12,1.7338045052176016e-12
2001-06-11 01:33:17,2.2643110406332057e-12,1.8276651972508597e-12
2001-06-11 03:06:32,2.2253332868273455e-12,1.796203846394194e-12
2001-06-11 04:39:47,1.9993341361692826e-12,1.6137859829232428e-12
2001-06-11 06:13:02,2.3506739758604835e-12,1.89737405271057e-12
2001-06-11 07:46:17,2.268454529976113e-12,1.8310096632413155e-12
2001-06-11 09:19:17,2.34116220250028e-12,1.889696513351966e-12
2001-06-11 10:52:32,1.9433572406668084e-12,1.568603575593104e-12
2001-06-11 12:25:47,2.1593390571606083e-12,1.742935830376595e-12
2001-06-11 13:59:02,2.148134132230673e-12,1.7338916438824442e-12
2001-06-11 15:32:17,2.076716546293488e-12,1.676246102282045e-12
2001-06-11 17:05:32,1.9717881540355773e-12,1.5915519205676629e-12
2001-06-11 18:38:47,1.9343535700011603e-12,1.5613361572800653e-12
2001-06-11 20:11:47,2.0316514965321594e-12,1.6398713191435384e-12
2001-06-11 21:45:02,2.263097236243774e-12,1.826685460810492e-12
2001-06-11 23:18:32,2.2759199364542383e-12,1.8370354535848475e-12
2001-06-12 00:51:47,2.2413243883244318e-12,1.809111251405017e-12
2001-06-12 02:24:47,2.064486817977687e-12,1.6663747337229035e-12
2001-06-12 03:58:02,1.9823202152900714e-12,1.6000529972593042e-12
2001-06-12 05:31:17,2.3637338790987864e-12,1.907915506689187e-12
2001-06-12 07:04:17,2.0928562350483157e-12,1.6892734412395984e-12
2001-06-12 08:37:32,2.1122224249286975e-12,1.7049050883996226e-12
2001-06-12 10:10:47,2.0845764030811387e-12,1.6825902778164041e-12
