time,acc_effective,pod_raw,pod_debiased
2021-02-27 07:10:27,7.047100939931184e-14,1.0940128299568483e-13,7.674651334238592e-14
2021-02-27 08:44:57,6.898121012067556e-14,1.170205406092473e-13,8.209152795360772e-14
2021-02-27 10:19:27,6.638114399031106e-14,3.2880648076178844e-14,2.3066229455319004e-14
2021-02-27 11:54:12,6.659128389795787e-14,1.273612354353049e-13,8.934566841436332e-14
2021-02-27 13:28:42,6.600542495502971e-14,1.3539523952994268e-13,9.498163341914505e-14
2021-02-27 15:02:57,6.724798582927008e-14,1.3298431068423662e-13,9.32903334840993e-14
2021-02-27 16:37:27,6.657750274987868e-14,9.700004379912515e-14,6.804687250272203e-14
2021-02-27 18:11:57,6.191704469976226e-14,1.2357225312171247e-13,8.66876449093222e-14
2021-02-27 19:46:27,6.024591854215464e-14,8.736656988875986e-14,6.128885729713675e-14
2021-02-27 21:20:57,5.954039059651204e-14,9.894279939819439e-14,6.940974242912722e-14
2021-02-27 22:55:27,6.128673983367191e-14,1.0847947890662488e-13,7.60998550228222e-14
2021-02-28 00:30:12,6.239497530959266e-14,1.2536396088437866e-13,8.794455268908326e-14
2021-02-28 02:04:57,6.187040177206892e-14,1.2389980716206838e-13,8.691742859960597e-14
2021-02-28 03:39:12,5.880029107947408e-14,1.194121432589832e-13,8.376927029484591e-14
2021-02-28 05:13:27,6.320850107041654e-14,8.088779909528785e-14,5.674390996628075e-14
2021-02-28 06:47:57,6.064895042774025e-14,1.1325267359966808e-13,7.944831712641466e-14
2021-02-28 08:22:27,5.921571853148616e-14,1.2750978204002893e-13,8.944987591238571e-14
2021-02-28 09:57:12,5.839053039647672e-14,9.186803193672506e-14,6.444669519139646e-14
2021-02-28 11:31:57,5.854510829922885e-14,1.0602660038103175e-13,7.437912680705611e-14
2021-02-28 13:06:27,6.024931133855691e-14,1.3793070353655242e-13,9.676029649222884e-14
2021-02-28 14:40:42,6.197079995783966e-14,1.2521866943379678e-13,8.784262872671934e-14
2021-02-28 16:14:57,5.769157436485588e-14,8.947840387946988e-14,6.277033805409755e-14
2021-02-28 17:49:27,5.737179828290186e-14,1.2570843016235522e-13,8.818620265254221e-14
2021-02-28 19:24:12,5.827371472088572e-14,7.738304528586746e-14,5.428527668857897e-14
2021-02-28 20:58:57,5.788755614946349e-14,9.12984566152209e-14,6.404713022456663e-14
2021-02-28 22:33:27,6.379753293551297e-14,1.2395107142797785e-13,8.695339119126739e-14
2021-03-01 00:07:57,6.559346653831367e-14,1.444908193872439e-13,1.0136230850595037e-13
2021-03-01 01:42:27,7.783908260066265e-14,1.0405547045723313e-13,7.299635189935823e-14
2021-03-01 03:16:57,8.437958649163838e-14,1.17422318391247e-13,8.23733806253733e-14
2021-03-01 04:51:27,1.1952446359162684e-13,1.4213512201230734e-13,9.970975421165271e-14
2021-03-01 06:25:57,1.2940082978716275e-13,1.2253431925128488e-13,8.595951994173451e-14
2021-03-01 08:00:27,1.152403996272049e-13,1.4921590820327815e-13,1.0467702367138435e-13
2021-03-01 09:34:57,1.143488071040203e-13,1.7579471150589775e-13,1.2332242184619008e-13
2021-03-01 11:09:27,1.2672766050859496e-13,1.2395642976592122e-13,8.695715013945523e-14
2021-03-01 12:43:57,1.348053273368126e-13,1.4832846570028235e-13,1.0405447047975996e-13
2021-03-01 14:18:27,1.1521581791754464e-13,1.3752782222437779e-13,9.64776696787807e-14
2021-03-01 15:52:57,1.0569665238081836e-13,1.2958825115087034e-13,9.090795074459055e-14
2021-03-01 17:27:27,1.0447080372369246e-13,1.2780327083489504e-13,8.965576236174225e-14
2021-03-01 19:01:57,1.0875678712961083e-13,1.2952925786101803e-13,9.086656613571955e-14
2021-03-01 20:36:27,1.0366626779837207e-13,1.1446134455059607e-13,8.029621651773722e-14
2021-03-01 22:10:57,9.20615074214016e-14,1.392684597723894e-13,9.76987509965199e-14
2021-03-01 23:45:27,9.280025006955836e-14,1.6146272507184078e-13,1.132683351118724e-13
2021-03-02 01:19:57,9.223757935480702e-14,1.125246053660443e-13,7.893756718933962e-14
2021-03-02 02:54:27,8.878220978840536e-14,1.2996822956361614e-13,9.11745108572792e-14
2021-03-02 04:28:57,8.94154258818825e-14,1.2616383826219262e-13,8.850567773412586e-14
2021-03-02 06:03:27,8.934739451708038e-14,1.0710790257859274e-13,7.513767525603124e-14
2021-03-02 07:37:57,9.287679631798673e-14,1.3234022806990944e-13,9.283850062071314e-14
2021-03-02 09:12:27,1.0309815593093395e-13,1.2936276066235576e-13,9.074976604774336e-14
2021-03-02 10:46:57,9.956931826937748e-14,1.0354983101395567e-13,7.264163883551362e-14
2021-03-02 12:21:27,1.0423226127546345e-13,1.147959307982099e-13,8.053093339868721e-14
2021-03-02 13:55:57,1.0579939948599214e-13,1.3275865630979923e-13,9.313203381901027e-14
2021-03-02 15:30:27,1.1376700421037576e-13,1.4215641422708892e-13,9.972469099485193e-14
