time,acc_effective,pod_raw,pod_debiased
2001-09-24 12:03:32,4.284952125700535e-12,5.517680119691671e-12,4.251520697033185e-12
2001-09-24 13:36:47,4.366217006706059e-12,5.595313310046916e-12,4.311339154865511e-12
2001-09-24 15:09:47,4.438762408409182e-12,5.647546440730358e-12,4.351586184659601e-12
2001-09-24 16:42:47,4.301189435328291e-12,5.703329968990429e-12,4.394568891124376e-12
2001-09-24 18:15:47,4.1758558758512375e-12,5.543631874414676e-12,4.271517220922893e-12
2001-09-24 19:49:02,4.132292584881411e-12,5.448400764199236e-12,4.19813909328598e-12
2001-09-24 21:22:17,4.052727239840139e-12,5.369158132804052e-12,4.137080517914485e-12
2001-09-24 22:55:17,4.096777407239728e-12,5.2897711623258626e-12,4.0759107254036344e-12
2001-09-25 00:28:17,3.962414886061298e-12,5.445980088163013e-12,4.196273897398295e-12
2001-09-25 02:01:32,3.974629181268869e-12,5.150166612477267e-12,3.96834167098109e-12
2001-09-25 03:34:47,3.981971354760681e-12,5.1366018311462985e-12,3.957889642714079e-12
2001-09-25 05:07:47,4.084436883376579e-12,5.241934293768407e-12,4.039051133629285e-12
2001-09-25 06:40:47,4.2600357346484476e-12,5.4641705156063916e-12,4.210290110206174e-12
2001-09-25 08:13:47,4.154064483558506e-12,5.288379288340836e-12,4.074838249122546e-12
2001-09-25 09:47:02,4.081713894203434e-12,5.832899210238055e-12,4.4944054707943745e-12
2001-09-25 11:20:17,4.112430109633685e-12,5.41952991684399e-12,4.175893330137505e-12
2001-09-25 12:53:17,4.207164727771628e-12,5.419300731613351e-12,4.175716736763047e-12
2001-09-25 14:26:17,4.101984240286212e-12,5.345617963124996e-12,4.118942185058797e-12
2001-09-25 15:59:32,4.097762063407836e-12,5.283749631277362e-12,4.0712709740361775e-12
2001-09-25 17:32:47,4.032391623293156e-12,5.111626557340263e-12,3.93864552359208e-12
2001-09-25 19:05:47,3.959903476067565e-12,5.388122562198248e-12,4.15169312000954e-12
2001-09-25 20:38:47,4.139492850671052e-12,5.7238132351824704e-12,4.410351797757095e-12
2001-09-25 22:11:47,4.8720774718350266e-12,6.093080920381976e-12,4.69488246505119e-12
2001-09-25 23:45:02,5.181762257095914e-12,6.19624001624321e-12,4.774369318516297e-12
2001-09-26 01:18:17,5.210611704718496e-12,7.033166399555274e-12,5.419243570621945e-12
2001-09-26 02:51:17,5.369242215012372e-12,7.0241984388403034e-12,5.412333516076773e-12
2001-09-26 04:24:17,5.295643104105343e-12,7.149859068063163e-12,5.5091584052247605e-12
2001-09-26 05:57:17,5.073639786561668e-12,6.756143590715586e-12,5.205790057590455e-12
2001-09-26 07:30:32,5.089412708197644e-12,6.566669637217852e-12,5.0597952885262904e-12
2001-09-26 09:03:47,5.094373622971655e-12,6.340341560709727e-12,4.885403428048562e-12
2001-09-26 10:36:47,5.185056569316397e-12,5.0967777471683345e-12,3.927204116623421e-12
2001-09-26 12:09:47,4.841327935930675e-12,6.239739112230169e-12,4.807886540044014e-12
2001-09-26 13:43:02,4.823026468768492e-12,6.379242207593238e-12,4.9153774210611304e-12
2001-09-26 15:16:17,4.8098969338065915e-12,6.271911883857349e-12,4.8326765245097186e-12
2001-09-26 16:49:17,4.746163443561884e-12,6.174764897298125e-12,4.757822162703397e-12
2001-09-26 18:22:17,4.661379004767529e-12,6.118271145983327e-12,4.714292210303523e-12
2001-09-26 19:55:17,4.5067186150219166e-12,5.902883887938112e-12,4.548330544242383e-12
2001-09-26 21:28:17,4.37658224926567e-12,5.839466572919697e-12,4.49946580009224e-12
2001-09-26 23:01:32,4.2535942251843735e-12,5.892201985729605e-12,4.5400998517524224e-12
2001-09-27 00:34:47,4.219903771380494e-12,5.909371750777548e-12,4.5533296167770405e-12
2001-09-27 02:07:47,4.204352200365598e-12,5.433571149579159e-12,4.186712477005476e-12
2001-09-27 03:40:47,4.08987702774984e-12,5.339114158023021e-12,4.11393082858276e-12
2001-09-27 05:14:02,4.0207043722841525e-12,5.162673026496413e-12,3.977978198814283e-12
2001-09-27 06:47:17,3.9790060047538265e-12,5.156051309830686e-12,3.9728759883121274e-12
2001-09-27 08:20:17,3.946261930368211e-12,5.172941196196149e-12,3.985890099296386e-12
2001-09-27 09:53:17,4.026733253022596e-12,4.129068148845099e-12,3.1815578854644446e-12
2001-09-27 11:26:17,4.124669795680609e-12,4.958339527078205e-12,3.8205337505989206e-12
2001-09-27 12:59:32,4.0616440625495125e-12,5.172258592376945e-12,3.985364134723909e-12
2001-09-27 14:32:47,4.087407650074444e-12,5.473581994071289e-12,4.21754190708733e-12
2001-09-27 16:05:47,4.518583476512153e-12,5.827856244321697e-12,4.490519730138385e-12
2001-09-27 17:38:47,4.542486177557783e-12,6.010151098950918e-12,4.630982810745911e-12
2001-09-27 19:11:47,4.632411021680017e-12,6.147096890165287e-12,4.736503220245838e-12
2001-09-27 20:44:47,4.729539776521534e-12,6.140091863212012e-12,4.731105658874197e-12
2001-09-27 22:18:02,4.669972348664596e-12,6.170184621011888e-12,4.754292936831899e-12
