time,acc_effective,pod_raw,pod_debiased
2024-10-09 02:22:12,2.0221169729789285e-12,2.2082783529225905e-12,1.925873648854137e-12
2024-10-09 03:56:27,2.015166042624951e-12,2.24684995974056e-12,1.9595125427310694e-12
2024-10-09 05:30:42,2.1388878472267905e-12,2.3886509437578637e-12,2.0831793703930277e-12
2024-10-09 07:04:42,2.1332379607205333e-12,2.4179150027010757e-12,2.1087010080537227e-12
2024-10-09 08:38:57,2.031875021990013e-12,2.339655958830984e-12,2.0404500875235006e-12
2024-10-09 10:13:12,1.9634649785758717e-12,2.3228155095719707e-12,2.025763271697101e-12
2024-10-09 11:47:12,1.9854762060624467e-12,2.4613007993960524e-12,2.1465384312566513e-12
2024-10-09 13:21:12,2.0176867222056476e-12,2.393376915466854e-12,2.08730096329255e-12
2024-10-09 14:55:12,2.008981337038225e-12,2.4058605748629145e-12,2.0981881554077673e-12
2024-10-09 16:29:12,1.92707040804815e-12,2.304413917258332e-12,2.009714958907687e-12
2024-10-09 18:03:27,1.916943293733209e-12,2.2636106871585132e-12,1.9741298319089228e-12
2024-10-09 19:37:42,1.87036507278982e-12,2.1558634905451516e-12,1.8801618380548195e-12
2024-10-09 21:11:42,1.809179542008871e-12,2.0788827817708163e-12,1.8130257732999413e-12
2024-10-09 22:45:57,1.7827085367384705e-12,2.0119657785632755e-12,1.7546664215600983e-12
2024-10-10 00:20:12,1.766676698671677e-12,1.9304916737647107e-12,1.6836115967514992e-12
2024-10-10 01:54:12,1.6878067463603447e-12,1.8610427146884556e-12,1.6230440872034865e-12
2024-10-10 03:28:12,1.6788406844708993e-12,1.841116632957853e-12,1.6056662436544189e-12
2024-10-10 05:02:12,1.6588856409537482e-12,1.8369232585932705e-12,1.602009137122608e-12
2024-10-10 06:36:12,1.6480827463852855e-12,1.8270275956971187e-12,1.5933789767153297e-12
2024-10-10 08:10:27,1.637200245504171e-12,1.870676548177574e-12,1.6314459021420726e-12
2024-10-10 09:44:42,1.631652308953673e-12,1.0955358925926835e-12,9.5543376772489e-13
2024-10-10 11:18:42,1.6610758755504742e-12,1.8221769653108196e-12,1.5891486670585144e-12
2024-10-10 12:52:42,1.7281972864842092e-12,2.0912371027798085e-12,1.823800167410726e-12
2024-10-10 14:26:42,1.7458622770549387e-12,2.023841606576786e-12,1.765023514541277e-12
2024-10-10 16:00:57,2.0058749782603815e-12,2.640963694275338e-12,2.3032252159941532e-12
2024-10-10 17:35:12,2.9179885813069858e-12,3.3591843149901225e-12,2.9295965091183366e-12
2024-10-10 19:09:12,3.2532838868487712e-12,3.8643070805098776e-12,3.370121872355878e-12
2024-10-10 20:43:27,3.5513102374075843e-12,4.0187274078223885e-12,3.504794224156548e-12
2024-10-10 22:17:42,3.913158968247993e-12,4.3940450064491276e-12,3.832114497069529e-12
2024-10-10 23:51:42,4.069012529766721e-12,8.8991213250503e-12,7.761061115863351e-12
2024-10-11 01:25:42,4.269075363557262e-12,4.868120430582223e-12,4.24556299449239e-12
2024-10-11 02:59:42,4.148268898263846e-12,4.628827985062181e-12,4.0368723579216e-12
2024-10-11 04:33:42,3.848707717878056e-12,4.483930965448761e-12,3.910505429811442e-12
2024-10-11 06:07:57,3.6586320183484804e-12,4.153477453293673e-12,3.6223118194413943e-12
2024-10-11 07:42:12,3.664974023054134e-12,4.239636380496061e-12,3.697452350205107e-12
2024-10-11 09:16:27,3.5124883484633468e-12,4.1305077203259895e-12,3.6022795606524913e-12
2024-10-11 10:50:27,3.132380050643059e-12,3.68874979302897e-12,3.21701565122378e-12
2024-10-11 12:24:12,2.790998508607057e-12,3.4029256367257317e-12,2.9677439911987417e-12
2024-10-11 13:58:27,2.610964669160457e-12,3.1355629130973606e-12,2.7345728316661186e-12
2024-10-11 15:32:42,2.347006824384165e-12,2.8002167652858624e-12,2.4421122781946027e-12
2024-10-11 17:06:42,2.0045998759637382e-12,2.362991812604164e-12,2.060801645920023e-12
2024-10-11 18:40:57,1.7312423116951695e-12,2.041086834596113e-12,1.7800633441745964e-12
2024-10-11 20:15:12,1.6370220800742528e-12,1.850525047224838e-12,1.6138714670087615e-12
2024-10-11 21:49:12,1.5868783958778725e-12,1.823878312262328e-12,1.590632438004841e-12
2024-10-11 23:23:27,1.572264417877386e-12,1.4118666264243456e-12,1.2313106850540913e-12
2024-10-12 00:57:27,1.5507907135608043e-12,1.6698738711233729e-12,1.4563227869576848e-12
2024-10-12 02:31:12,1.4702896529680648e-12,1.6115735972998287e-12,1.4054782179615949e-12
2024-10-12 04:05:27,1.4387400168697387e-12,1.5626246388130774e-12,1.362789075461182e-12
2024-10-12 05:39:42,1.395743197129766e-12,1.5505816439809159e-12,1.352286193716292e-12
2024-10-12 07:13:57,1.4147209450740922e-12,1.5600441547611697e-12,1.3605385954751423e-12
2024-10-12 08:48:12,1.3663477888932858e-12,1.6265377112693089e-12,1.4185286528101414e-12
2024-10-12 10:22:12,1.4542402801911099e-12,1.8756717083180378e-12,1.6358022584291294e-12
2024-10-12 11:56:12,1.5344772539020211e-12,1.8313386728792945e-12,1.5971387336917726e-12
2024-10-12 13:30:12,1.523592764830294e-12,1.8453737519927762e-12,1.6093789428974936e-12
2024-10-12 15:04:12,1.5550005443214972e-12,1.8916771494473083e-12,1.6497608507725054e-12
2024-10-12 16:38:27,1.5356143792741144e-12,1.8467058770001643e-12,1.610540709685323e-12
2024-10-12 18:12:42,1.5599080582197675e-12,1.8279737700466265e-12,1.5942041499750897e-12
2024-10-12 19:46:42,1.546500173262322e-12,1.7671044668016613e-12,1.5411190907530744e-12
2024-10-12 21:20:57,1.5095478286022842e-12,1.7257685548904715e-12,1.5050694037216556e-12
2024-10-12 22:55:12,1.5157569236140428e-12,1.6759650411629912e-12,1.461634990400908e-12
2024-10-13 00:29:12,1.5003237750094776e-12,1.611460558544961e-12,1.405379635118082e-12
2024-10-13 02:03:12,1.441160620144913e-12,1.5724030468912186e-12,1.371316976131182e-12
2024-10-13 03:37:12,1.3940821548736628e-12,1.5275634686188832e-12,1.3322116875672947e-12
2024-10-13 05:11:12,1.3842000233795715e-12,1.5335679116564475e-12,1.3374482550529048e-12
2024-10-13 06:45:27,1.37180694656499e-12,1.5228711005121876e-12,1.3281194008881953e-12
2024-10-13 08:19:42,1.3559124022034702e-12,1.5601747903448306e-12,1.3606525247847522e-12
2024-10-13 09:53:42,1.3428753433120153e-12,1.6213384905760034e-12,1.4139943321641222e-12
2024-10-13 11:27:42,1.402884515543096e-12,1.6594573563462482e-12,1.4472383835827142e-12
2024-10-13 13:01:42,1.4329998953616188e-12,1.7201218980746467e-12,1.5001448671244793e-12
2024-10-13 14:35:42,1.4348407521816386e-12,1.7494805699675659e-12,1.5257490181994999e-12
2024-10-13 16:09:57,1.4311878217872281e-12,1.718125201312422e-12,1.4984035170478317e-12
2024-10-13 17:44:12,1.4017056958290676e-12,1.6610421100758832e-12,1.448620471779969e-12
2024-10-13 19:18:27,1.3765591465785304e-12,1.5822140739619795e-12,1.379873324328304e-12
2024-10-13 20:52:42,1.3957643715645045e-12,1.5762418348656985e-12,1.3746648423971373e-12
2024-10-13 22:26:42,1.3957487386772168e-12,1.5591500120385001e-12,1.3597587998005503e-12
2024-10-14 00:00:42,1.4135945473218687e-12,1.4212610961198963e-12,1.2395037471323725e-12
2024-10-14 01:34:42,1.4096948646345472e-12,1.5248706381222627e-12,1.3298632285121178e-12
2024-10-14 03:08:42,1.4028918912889686e-12,1.5268688250993046e-12,1.3316058782281174e-12
2024-10-14 04:42:57,1.3964849187378921e-12,1.5294250560319463e-12,1.3338352066943613e-12
2024-10-14 06:17:12,1.3960099436220887e-12,1.5541069980362011e-12,1.355360709421692e-12
2024-10-14 07:51:27,1.3857448069406064e-12,1.563650058064389e-12,1.3636833594233987e-12
2024-10-14 09:25:42,1.3950362722294675e-12,1.6559471750403848e-12,1.4441771002663626e-12
