time,edr_raw,edr_debiased
2002-09-06 01:12:32,4.44301537953562e-12,3.4639557241840276e-12
2002-09-06 02:45:17,4.196891852351142e-12,3.2720677994260123e-12
2002-09-06 04:18:02,4.4182109784642435e-12,3.444617202991438e-12
2002-09-06 05:50:47,4.862854125512531e-12,3.791279107771542e-12
2002-09-06 07:23:32,4.282796738993987e-12,3.3390427473842084e-12
2002-09-06 08:56:02,4.291120685981719e-12,3.345532435434528e-12
2002-09-06 10:28:32,4.695908045907949e-12,3.661121145514654e-12
2002-09-06 12:01:17,4.639733901419749e-12,3.617325494874484e-12
2002-09-06 13:34:02,4.834993970376256e-12,3.769558196269534e-12
2002-09-06 15:06:32,4.785064675818632e-12,3.730631284946209e-12
2002-09-06 16:39:17,4.585159016622211e-12,3.5747766922163047e-12
2002-09-06 18:12:02,4.708608862128304e-12,3.671023219059333e-12
2002-09-06 19:44:32,4.603564396863149e-12,3.589126276180168e-12
2002-09-06 21:17:17,4.483613927935612e-12,3.495608005823983e-12
2002-09-06 22:50:02,4.716923935798416e-12,3.677505989109886e-12
2002-09-07 00:22:32,4.511350173889365e-12,3.517232312681305e-12
2002-09-07 01:55:02,4.9096228519264134e-12,3.827741911461206e-12
2002-09-07 03:27:47,4.6916232629386715e-12,3.657780554221254e-12
2002-09-07 05:00:32,5.077741310125241e-12,3.958813907813307e-12
2002-09-07 06:33:17,5.0686223317409586e-12,3.951704380909926e-12
2002-09-07 08:06:02,5.285020521898708e-12,4.120417222407753e-12
2002-09-07 09:38:32,5.313689589771158e-12,4.1427687952204885e-12
2002-09-07 11:11:02,5.398549916461849e-12,4.208929361702045e-12
2002-09-07 12:43:32,5.360737109957579e-12,4.179448957888628e-12
2002-09-07 14:16:17,5.321232671698933e-12,4.148649689070654e-12
2002-09-07 15:49:02,5.725972332686395e-12,4.464201211115657e-12
2002-09-07 17:21:32,6.296889874075489e-12,4.909311776035314e-12
2002-09-07 18:54:17,7.339950751209692e-12,5.72252451274186e-12
2002-09-07 20:27:02,7.33306421183897e-12,5.717155486205759e-12
2002-09-07 21:59:32,7.42336076599726e-12,5.787554357002239e-12
2002-09-07 23:32:02,8.124200271852501e-12,6.333957376272297e-12
2002-09-08 01:04:47,8.462002379202928e-12,6.5973216555830395e-12
2002-09-08 02:37:32,8.446067195743818e-12,6.584897937624882e-12
2002-09-08 04:10:17,7.68898947534678e-12,5.994649316091725e-12
2002-09-08 05:43:02,7.9689855967093e-12,6.212945694675136e-12
2002-09-08 07:15:32,7.889970474556253e-12,6.15134228768721e-12
2002-09-08 08:48:02,7.121758657678814e-12,5.552413071120657e-12
2002-09-08 10:20:32,6.412573075109834e-12,4.999503110564688e-12
2002-09-08 11:53:17,5.696491934272302e-12,4.4412170919725905e-12
2002-09-08 13:26:02,5.822052348149297e-12,4.539109103866908e-12
2002-09-08 14:58:32,5.514557812018552e-12,4.299373841303685e-12
2002-09-08 16:31:17,5.134533461338545e-12,4.0030913816636475e-12
2002-09-08 18:04:02,4.89054079990476e-12,3.812864766620782e-12
2002-09-08 19:36:32,5.133524942526855e-12,4.002305099327829e-12
2002-09-08 21:09:17,5.303841528807253e-12,4.135090845847376e-12
2002-09-08 22:42:02,5.375761892386556e-12,4.191162890129149e-12
2002-09-09 00:14:32,5.47274228639714e-12,4.266772754662568e-12
2002-09-09 01:47:02,5.652806091629675e-12,4.407157830016233e-12
2002-09-09 03:19:47,5.909205959960759e-12,4.607057608818781e-12
2002-09-09 04:52:32,5.223223579473904e-12,4.072237809517256e-12
2002-09-09 06:25:17,5.281271348043712e-12,4.117494213791624e-12
2002-09-09 07:58:02,5.593148101576013e-12,4.360646031499503e-12
2002-09-09 09:30:32,5.500294844419715e-12,4.288253850928364e-12
2002-09-09 11:03:02,5.317137796281541e-12,4.1454571574383695e-12
2002-09-09 12:35:32,5.493082269063584e-12,4.282630633460773e-12
2002-09-09 14:08:17,5.518502168700869e-12,4.302449022400485e-12
2002-09-09 15:41:02,5.3856831390702545e-12,4.1988978980697775e-12
2002-09-09 17:13:32,5.53532335029703e-12,4.315563500587065e-12
2002-09-09 18:46:17,5.6463659397232094e-12,4.4021368253256424e-12
2002-09-09 20:19:02,5.7505332070569795e-12,4.483349868975096e-12
2002-09-09 21:51:32,6.111780454677326e-12,4.76499293440401e-12
2002-09-09 23:24:02,6.646369071929037e-12,5.1817799906320796e-12
2002-09-10 00:56:47,6.4615946988886465e-12,5.037722364785492e-12
2002-09-10 02:29:32,6.70198884259507e-12,5.2251434288645495e-12
2002-09-10 04:02:02,7.0709663056571456e-12,5.512813285051805e-12
2002-09-10 05:34:47,6.953331429490897e-12,5.421100345110925e-12
2002-09-10 07:07:32,6.9326409135024665e-12,5.4049691762600235e-12
2002-09-10 08:40:02,6.7457983031497515e-12,5.259299068379276e-12
2002-09-10 10:12:32,7.309094156123582e-12,5.698467454630004e-12
2002-09-10 11:45:17,7.000710089327314e-12,5.458038677735306e-12
2002-09-10 13:18:02,7.337030487306108e-12,5.7202477560798105e-12
2002-09-10 14:50:32,7.077655350969722e-12,5.518028337177565e-12
2002-09-10 16:23:17,7.647953986332764e-12,5.962656377755408e-12
2002-09-10 17:56:02,7.060728375135219e-12,5.50483137749448e-12
2002-09-10 19:28:32,7.140037596910568e-12,5.5666640765246635e-12
2002-09-10 21:01:17,7.269298407887452e-12,5.6674410686904765e-12
2002-09-10 22:34:02,7.610632913999187e-12,5.933559349926508e-12
